500 30000
179 233 20024
86 383 5771
222 228 34213
101 127 8978
102 227 34370
248 463 29939
172 253 69664
107 476 68131
125 285 45289
101 237 5938
305 348 7668
51 476 47004
160 188 7929
15 207 55026
195 461 29988
98 158 48851
129 349 83318
49 358 12172
355 493 73300
207 276 45461
26 218 61388
88 159 90256
233 282 43781
458 494 41092
28 446 31363
90 406 68036
32 40 56537
181 358 11956
232 438 19519
25 450 31610
197 411 25515
10 77 55399
327 470 35700
64 327 35945
304 352 5732
302 483 42224
426 453 42870
103 278 42808
195 249 80873
130 253 29895
219 454 82563
161 359 30496
78 224 4653
37 233 22496
78 233 91308
38 257 50323
40 140 18819
73 433 21700
264 336 97738
214 337 39654
24 167 97308
218 381 19787
268 329 37068
62 65 94341
225 322 23541
5 38 22025
196 302 23970
63 71 93772
52 111 88430
190 327 83191
364 409 41852
262 282 76176
46 392 60544
165 197 43019
318 378 28978
330 425 94583
207 395 23649
443 451 65126
73 101 25525
46 328 83647
306 472 3989
46 354 31220
445 497 77605
341 498 37121
232 318 88622
27 159 40274
7 396 59629
393 458 42961
107 431 72665
28 223 86548
404 462 42830
55 210 78618
376 479 60079
323 355 74298
20 46 16588
163 438 35644
42 422 25677
3 127 42702
310 479 44903
258 321 76224
59 289 11421
92 104 987
279 327 7380
200 293 91174
116 241 95422
66 339 29063
167 171 12452
53 225 66340
311 463 47747
48 405 38916
83 198 34153
291 387 20779
294 458 56916
274 440 74116
396 461 2116
138 145 14265
219 451 51221
40 266 17828
355 390 28831
2 374 19601
78 88 92269
163 292 64172
269 343 70749
334 487 75877
294 373 42541
252 500 828
161 275 37349
31 293 94932
179 424 17395
230 299 82859
263 402 45944
109 176 5294
147 386 68923
64 435 71570
275 326 53402
228 493 73210
7 256 69432
431 459 86191
99 387 20293
61 134 9766
365 465 16349
298 476 30713
284 485 32760
329 395 4972
217 459 98654
91 464 33319
246 461 40896
22 289 24552
51 179 63900
105 438 76734
42 433 67388
43 193 80749
3 494 78225
172 386 19301
26 30 51728
268 421 66761
107 493 27404
392 439 86530
151 434 33900
203 240 1518
378 469 31793
238 370 70784
107 273 68952
242 356 50594
139 350 99429
87 121 56200
59 482 11208
73 128 26815
384 450 47954
449 474 47488
202 218 84144
307 340 91956
226 269 85942
91 298 87919
248 326 76629
45 144 83202
221 304 13301
84 481 20731
334 338 80800
184 388 41817
408 490 60655
304 311 44142
72 206 49223
250 370 46194
68 140 3900
182 251 1906
27 89 66872
92 254 93185
3 387 31254
108 124 23469
258 290 99782
9 325 91134
5 280 18023
194 229 21452
135 186 56127
97 471 64642
202 206 2310
30 189 27454
399 456 33115
219 314 51063
32 481 57450
187 347 19796
106 232 23227
362 431 52940
106 391 6810
204 287 81503
154 352 94589
83 263 13934
203 352 49286
322 367 22008
85 353 17210
8 241 21153
136 478 55758
116 128 29706
240 427 39851
153 404 63246
19 23 4392
66 199 4891
158 209 78025
117 320 19511
18 312 40013
50 435 69781
10 222 30874
135 306 43436
37 322 95354
162 336 65547
71 269 94656
95 472 46846
383 478 37263
189 271 43807
210 313 65470
323 358 20215
1 304 42395
32 324 32412
77 363 29630
210 367 97153
8 295 32899
113 454 9020
118 308 95346
136 353 99366
47 353 56990
160 434 9771
17 297 71927
461 491 45338
232 396 19078
175 480 2031
277 327 51575
50 367 64104
424 456 25317
369 408 42623
252 403 2163
419 473 97009
187 287 89737
278 353 4980
42 304 24793
130 381 88670
184 312 49173
93 215 2203
4 301 56465
8 474 59305
113 285 35045
193 242 54793
137 234 10024
195 308 4239
216 347 92043
269 285 87400
337 461 38540
194 422 71812
448 492 61758
36 138 70459
148 448 62925
87 382 6100
10 379 58070
27 410 49277
73 408 79127
120 474 30314
257 267 24473
168 360 57665
90 428 71707
63 225 46078
4 237 80963
23 428 56361
144 494 60679
142 241 42422
76 438 3997
103 431 82379
26 477 63490
138 289 82454
284 491 51633
130 245 87769
399 446 44668
30 69 27079
279 302 99739
3 416 97171
59 495 13503
332 374 73587
218 289 49415
234 317 78761
149 210 27699
307 439 44533
49 492 46234
103 236 46664
292 336 79378
52 247 14410
271 380 30679
55 216 29328
26 285 71279
7 493 96784
49 251 11553
482 500 18172
19 149 99678
104 425 3303
65 93 92947
39 71 40286
389 480 7728
119 407 35257
328 396 28299
141 367 73801
29 331 62562
205 458 97631
61 185 71490
32 244 66784
140 224 57370
77 310 87629
135 450 15719
88 392 70006
341 469 41595
222 306 78945
234 377 35020
119 294 53742
38 145 85843
339 467 46749
416 471 83584
35 410 55081
100 268 25835
195 486 54360
331 414 32939
287 355 75346
64 68 5523
285 292 26505
37 424 42730
45 176 18193
131 257 42807
234 433 55237
209 297 59400
8 282 37298
73 282 78721
68 469 62116
77 209 54890
175 310 45845
107 345 6101
235 267 22231
103 294 9177
254 500 78509
222 249 47171
379 396 16757
58 372 75207
285 303 17516
185 449 62856
27 314 58325
12 346 81808
96 182 9332
417 457 69650
176 394 9818
268 400 55764
81 149 57204
7 242 65192
399 431 30815
329 335 5000
84 174 34589
31 339 19466
112 354 28920
153 231 53230
324 473 36145
148 233 70261
80 312 55464
178 196 72249
193 408 64247
18 401 77685
295 443 65551
346 374 82640
125 230 92048
3 46 52234
426 470 36846
179 343 24897
175 196 40751
433 453 97786
171 410 56666
324 403 56086
200 464 65902
97 100 26157
108 127 83841
2 10 55887
57 374 9128
204 469 67628
230 276 28288
201 304 30748
7 8 50124
167 238 16569
343 370 70835
15 382 78266
241 399 31134
34 482 31541
418 428 58689
301 312 3443
155 321 93285
156 356 35646
48 136 72080
183 465 34590
415 461 34195
124 144 46559
457 481 64210
270 409 39184
103 344 77889
469 490 32042
97 368 6160
269 439 98103
286 289 29053
40 88 93110
103 172 88848
222 351 21641
251 261 14634
148 494 41800
27 230 24761
164 438 85761
57 102 86594
297 482 14189
259 333 68982
295 447 38259
90 459 12644
43 355 90936
119 441 87235
5 378 17311
273 300 59764
24 374 39613
101 485 80133
339 495 6158
31 290 84891
232 469 48382
69 229 40522
65 92 85468
103 373 44347
280 403 72851
469 475 79921
344 386 96963
257 339 88878
126 478 51687
4 351 18993
207 437 53781
23 110 82385
164 287 28231
131 336 19275
114 317 26692
103 484 48622
313 337 24847
217 232 23443
153 380 58328
19 283 30920
68 487 55730
170 265 74459
344 352 43144
187 213 63398
272 309 31599
49 238 58369
246 400 23217
197 315 47003
188 426 8926
436 437 5743
249 285 75417
65 101 12229
104 148 77464
12 221 2726
95 219 13739
18 355 34766
295 379 22858
14 451 28708
44 375 34182
357 380 74649
484 498 87153
300 331 76246
281 430 44678
184 324 18041
31 442 11162
174 350 84148
217 336 90616
186 424 10442
131 482 80552
399 473 5009
72 363 60439
211 277 22170
400 411 60546
432 433 99017
121 489 80290
54 152 33169
346 450 68424
176 270 15601
81 139 33934
194 394 12559
45 221 45134
205 495 76014
68 402 73272
140 372 33088
411 474 7946
58 368 65480
252 428 63349
144 308 46489
209 365 77259
157 380 76504
241 389 1293
368 381 77405
117 484 10055
356 439 68623
62 183 10904
119 198 39648
92 275 93660
15 149 56079
65 127 8204
242 350 90444
288 486 79127
124 349 8777
20 430 66512
59 248 18761
149 340 26777
340 348 63843
142 484 36912
96 268 95141
202 308 11207
147 178 33670
149 416 29881
1 233 45691
22 81 55956
78 325 97553
2 436 8795
218 443 99042
1 177 45502
192 354 46584
261 432 60000
9 348 24577
341 382 87858
24 81 16787
8 184 48516
29 273 3933
61 322 25917
239 259 37730
92 347 87315
312 337 32036
35 245 60693
172 342 53277
52 438 2905
57 290 9018
197 500 98121
136 160 32537
370 491 39419
247 380 35066
84 134 90244
168 389 80826
48 332 34231
468 490 62561
342 440 82629
123 155 65509
98 254 15856
66 465 45470
345 484 54648
243 263 54031
20 146 97074
330 370 16403
267 487 28577
84 292 71995
185 294 5445
144 428 32674
28 204 76108
3 81 46722
308 417 31323
298 461 90083
21 85 34596
149 152 51186
223 299 51263
206 425 88599
259 323 31968
60 150 93597
155 200 12452
25 71 74426
30 210 37183
216 357 72718
121 421 57783
41 471 47967
7 215 94532
37 282 99683
320 399 33164
27 38 38059
95 403 17580
460 476 43742
447 464 7591
414 417 7920
253 329 43300
144 182 96759
201 303 67747
2 93 29984
234 267 91764
9 47 76733
69 207 24691
32 120 72116
240 393 47855
146 169 89314
130 355 41037
327 419 30270
87 184 71687
234 366 43937
198 427 78664
96 471 2050
33 208 61698
53 319 48130
26 156 93635
75 302 69911
62 138 9003
2 121 12225
181 262 47641
17 45 61569
30 439 30014
87 92 26783
152 372 67237
126 298 76056
239 470 74644
71 326 66571
413 499 42106
281 374 10562
81 475 52401
257 423 9685
314 370 15714
25 240 85790
231 281 47480
155 206 52
115 125 93551
271 377 8344
203 440 27210
442 471 13056
280 447 34140
228 388 59541
85 399 61309
305 432 1082
22 68 53177
160 264 55854
99 263 63091
54 377 59192
320 358 17865
238 469 72039
49 397 31721
256 337 85943
65 150 90863
352 387 916
1 243 92107
31 62 17799
252 352 99751
52 242 31734
192 500 86095
372 380 7306
108 223 87748
118 421 5203
24 118 65588
15 407 78201
110 248 31062
263 410 66894
237 476 7418
313 411 90391
17 327 56270
297 427 27451
48 69 25768
217 342 24885
10 361 52333
6 146 29623
202 333 11848
139 219 74520
221 481 30265
66 240 27813
108 402 29265
254 458 99980
379 439 12989
143 388 6228
300 500 84477
33 117 61350
301 467 9251
157 263 27823
27 481 21154
378 454 47537
35 385 80354
21 405 11992
186 399 42363
138 495 89096
108 263 20189
177 264 65521
302 408 39447
285 427 32122
102 268 45313
369 397 13024
270 395 28768
109 377 67330
10 137 47886
297 492 17586
80 402 53428
123 323 43976
91 382 4471
262 311 2028
130 194 82588
61 399 44432
128 302 13200
191 403 50049
385 454 98941
126 135 59530
232 479 76767
70 493 51238
38 202 66319
131 231 18935
47 170 27803
430 456 28285
6 120 62261
154 447 92875
81 206 78625
188 468 93785
161 300 132
140 461 30571
242 287 53698
325 497 93004
1 266 35194
84 150 97665
228 346 37194
88 240 7228
458 467 78472
122 129 19928
296 423 34885
89 255 4695
370 492 58783
345 361 37221
94 230 93211
330 352 41726
126 235 92258
341 485 99485
201 459 62989
13 21 75798
26 380 97415
328 358 11247
208 454 29619
41 256 89084
27 241 47470
66 466 49566
111 490 54189
199 350 30766
257 262 30351
417 488 86828
176 242 12170
99 438 97801
218 365 10091
128 243 5026
24 121 22747
32 222 81681
36 288 87840
248 405 4701
33 141 99024
111 197 15035
123 143 95170
18 226 92810
114 266 76133
45 96 74340
98 311 87686
305 333 61048
80 238 51606
91 267 83470
218 470 30558
195 270 87160
39 144 71003
215 237 68909
137 434 27574
162 454 21051
83 440 85061
228 441 81803
475 483 9660
166 342 48732
295 406 7589
187 431 63738
292 428 17318
317 479 46789
69 374 14452
356 381 22933
23 241 38519
444 472 37554
38 359 10863
214 428 31556
46 203 99841
155 264 15749
21 98 18895
92 253 93363
19 481 31471
71 250 97821
112 284 27511
30 261 72409
349 427 57716
50 330 38513
47 57 93226
222 445 35666
252 382 68159
17 255 27812
208 316 96205
265 429 58193
47 158 82558
49 431 99449
14 314 40945
80 245 95845
190 267 82965
232 236 37035
277 436 90128
260 379 30406
286 497 95814
242 453 26609
37 410 66846
147 229 4619
249 432 50115
149 319 81601
339 377 42210
221 475 76821
145 454 15034
222 291 12262
35 470 44830
96 232 33476
377 407 68461
90 166 22415
359 402 19211
311 432 36704
192 345 8406
242 304 47268
1 119 42152
136 256 49831
139 228 66259
281 321 83705
86 237 15461
325 342 54648
42 125 77038
95 391 30055
146 453 76036
1 137 96534
362 469 69119
2 420 73289
129 371 68420
33 170 56301
40 246 48148
139 374 93952
36 140 59393
22 284 95891
239 299 11758
21 228 35261
369 433 21902
45 362 6303
76 433 65488
199 374 36873
160 210 78401
230 306 88706
7 202 73595
85 467 36894
255 413 30478
211 414 55212
328 485 76215
383 494 62971
12 130 89841
88 403 32579
63 491 145
2 317 77777
83 229 32320
196 372 57708
251 321 70758
305 418 67212
276 428 72396
155 287 14805
57 242 92921
41 400 84565
255 305 53390
152 194 5860
206 397 12432
289 321 25351
34 345 44719
96 169 13386
254 332 54660
90 372 18683
245 427 78380
163 481 91126
11 77 13329
97 137 55219
44 130 28209
166 209 36490
185 424 40754
60 267 59168
271 333 1900
239 300 85281
191 393 90042
177 430 54257
74 123 783
115 272 57438
55 499 49825
82 385 53378
295 359 96313
131 450 96241
69 298 73610
313 320 71022
115 429 18435
274 324 19415
320 401 96883
133 412 3495
116 352 48452
153 415 80858
64 76 95174
5 76 77946
226 318 34405
346 495 75652
372 471 22714
171 450 9227
230 468 42105
129 363 91992
46 366 98953
257 488 11112
189 458 89066
134 432 70384
69 194 71045
65 266 72571
208 246 52162
125 255 76667
109 360 54174
23 25 22309
263 487 39343
367 447 76893
65 426 3651
44 190 89818
32 208 36758
2 95 71536
30 463 77219
226 423 15300
131 238 19456
8 365 1669
163 396 22677
151 206 67948
413 439 61753
128 442 25392
401 433 59423
226 371 34393
256 499 5912
468 476 50138
282 475 25550
192 465 75276
200 354 23626
235 324 43369
118 283 83606
146 330 15356
125 187 54105
233 402 20733
189 467 35770
77 423 39768
181 194 1975
57 326 32613
24 411 36410
49 76 92157
37 469 48747
7 68 95956
130 147 50247
68 403 63413
64 453 36000
13 16 74981
231 421 23641
67 251 25155
139 487 34837
154 202 20743
107 488 63764
78 291 90855
158 352 80569
175 341 86298
59 359 17757
38 492 54277
46 326 36330
139 341 9541
181 236 62758
217 239 26072
248 474 56747
94 298 77846
308 425 62634
110 445 65242
35 62 85486
32 121 96875
275 419 58963
68 133 54056
145 305 47342
333 392 44258
69 91 52551
19 316 87514
338 402 15420
436 442 11514
22 99 21179
467 474 31800
330 463 69463
223 463 6038
3 279 42161
263 423 39823
137 195 79695
267 272 77117
108 167 40747
150 238 69814
52 132 64703
150 314 75295
55 370 36212
390 435 49665
147 300 28300
58 70 91959
177 315 33573
130 362 60138
21 487 63925
186 326 90974
9 457 63549
128 211 51144
50 113 71305
372 411 35971
166 271 40659
96 378 35420
86 204 11080
127 487 44930
316 498 75935
95 363 4046
352 401 38805
251 417 99908
11 342 98163
71 479 34382
338 363 17548
21 460 11910
166 372 25333
203 337 75076
229 471 69935
342 419 65148
27 331 39058
259 460 98713
305 486 92561
389 446 92564
20 218 29734
93 158 68604
98 143 32836
113 342 26017
96 149 87883
395 434 53727
207 264 84952
164 301 51564
321 395 61808
228 261 3566
354 367 86424
250 302 25467
46 173 52558
349 454 4355
12 55 10631
356 391 55370
58 401 91098
425 491 32245
188 374 31709
25 373 28199
244 423 61369
99 388 4441
1 155 16457
13 117 67687
17 74 97887
230 301 8170
75 198 87297
176 414 61908
88 475 10129
36 440 23167
375 493 24403
14 32 15055
42 328 13229
93 319 58408
43 480 32360
71 349 41703
82 294 77948
362 419 65140
154 280 23595
281 380 22660
272 340 61946
223 385 50254
125 348 54979
223 268 90719
258 270 49603
188 434 62289
12 304 51748
189 475 72554
392 494 59308
125 409 6129
204 375 77871
320 407 33534
177 360 74803
205 467 47151
312 479 59045
336 490 82440
97 324 24852
100 153 53581
271 340 73277
205 448 19567
200 289 68027
255 302 34366
153 344 72987
189 465 1023
175 429 72683
270 361 71690
288 343 89547
35 456 73987
141 158 52760
133 471 33576
83 313 48838
93 461 10141
118 363 37844
317 467 31924
387 457 93715
84 137 36485
376 378 85546
190 418 35911
66 282 1003
191 327 57314
301 411 42511
265 470 76601
135 325 9300
362 442 73642
251 307 87120
126 168 51365
202 436 18400
110 244 46030
114 441 70101
78 414 61302
383 432 61299
214 475 68689
99 331 63094
183 349 48431
137 160 5119
17 76 71492
363 475 27050
314 476 92858
136 239 85409
64 183 11222
235 277 30277
157 333 91195
33 95 8208
23 215 56710
42 284 55860
60 418 38055
98 445 54493
10 327 83045
140 287 98983
265 461 19259
369 469 5457
72 422 15269
460 489 93828
348 452 29418
127 339 64816
372 442 74952
214 368 27979
38 235 47930
344 362 66912
227 416 23503
289 446 33565
46 488 35819
179 488 67487
196 420 17351
126 165 73613
240 376 84111
49 168 7390
99 108 22959
153 486 19268
6 347 18122
227 499 36479
19 53 67627
29 114 27661
107 448 15343
59 113 77811
1 413 61619
203 439 79512
182 208 58227
95 335 31204
450 476 28933
170 239 30890
175 185 64313
150 357 74462
50 471 25386
9 299 75157
238 280 82847
211 239 2856
249 328 8717
84 250 99207
391 399 26920
30 373 33522
61 267 9970
5 124 56966
357 492 72173
199 450 76870
334 360 34805
201 434 95962
187 281 32623
84 336 69168
66 126 23072
351 354 54663
50 375 25514
233 378 81820
256 370 52751
135 270 78980
245 478 53839
42 331 58076
151 337 59571
366 489 89111
151 176 94262
402 451 31138
66 219 52335
307 342 24581
65 291 56560
108 161 81660
59 473 55387
10 162 15712
459 462 10233
463 484 69717
384 436 58340
165 406 54284
63 449 33966
210 417 12612
77 168 56164
53 297 56566
195 289 44943
146 274 63302
148 161 67956
110 265 73282
178 447 27752
114 327 28377
61 407 43932
8 42 55072
55 300 25259
93 109 23107
9 54 71377
373 486 63452
91 157 68639
37 93 98632
61 214 13332
334 415 49153
308 342 95436
111 365 32098
94 174 90973
52 173 71812
74 473 93194
173 381 68096
314 481 61285
211 431 64219
4 377 90320
70 161 12882
360 454 97006
126 430 71753
22 199 87110
378 474 71391
153 424 44241
266 316 4106
44 332 78965
18 263 29294
354 391 61343
374 497 32355
118 391 10272
87 389 25983
167 269 49409
75 136 34279
11 393 76124
23 212 65836
232 280 39594
114 393 34102
54 366 62452
12 72 35845
207 348 33334
149 230 10790
9 482 47658
50 210 22191
233 486 99515
275 342 63227
282 433 15413
2 171 51176
312 362 19459
152 408 9966
300 491 19642
160 262 62544
218 489 99362
349 500 93034
63 173 47971
225 460 19248
29 339 85792
206 378 17348
389 445 87284
22 375 98684
276 395 27384
290 338 55166
2 143 36880
176 233 29006
276 498 89595
49 433 49187
229 270 33360
460 492 9720
151 461 32147
134 390 56043
121 424 2482
374 396 2228
273 274 78110
47 486 71971
17 317 50986
285 485 79498
82 271 15886
226 434 73238
246 439 12387
16 345 7830
179 331 16580
115 299 77726
106 488 22813
47 231 98460
113 374 95903
212 385 88337
374 388 58165
130 158 34373
280 301 38294
92 364 31
69 151 80757
233 287 85001
414 496 8286
81 248 6497
22 24 2954
111 243 52482
79 214 54622
10 253 87853
180 243 99873
298 391 2667
175 216 2490
97 205 42249
121 128 39210
52 124 61036
34 250 91176
445 493 30129
103 325 60273
87 302 36946
277 316 33176
224 359 5097
254 330 23976
160 287 86224
110 133 62874
49 289 56044
323 398 27429
325 406 27811
96 324 92283
329 496 59948
150 226 53515
262 486 8267
84 344 70122
77 364 64528
210 468 42995
269 453 53455
58 271 37083
178 319 34527
5 227 22727
168 276 90771
264 344 64563
233 485 48020
261 420 32026
131 362 51777
191 302 28367
179 454 25564
170 442 71672
369 455 49820
132 153 73750
51 147 31045
122 400 35776
1 365 98694
417 483 69325
58 233 55706
10 207 90638
88 486 68446
109 254 72504
258 293 89546
90 379 46265
192 443 46941
9 253 75636
305 478 44557
351 367 80653
11 252 42038
194 434 69241
128 196 21853
37 448 73646
112 457 37372
208 261 14461
177 254 99459
194 338 35482
224 298 41322
66 402 61253
267 456 19664
31 42 95770
280 325 791
152 244 77569
333 394 48006
28 148 32332
193 371 37651
88 282 85348
306 355 18547
130 169 31257
57 481 50917
268 390 13265
104 303 56875
25 226 13678
189 342 90076
2 149 11008
104 179 83481
263 287 88125
275 460 2251
68 351 61438
18 133 91176
45 258 78757
103 237 27153
114 257 57366
8 482 60015
356 369 63277
243 469 62329
41 409 64739
73 99 82402
2 92 39278
154 332 54572
348 396 90858
11 459 90206
74 265 87228
230 280 60683
81 270 52128
221 243 15516
405 415 38095
162 320 12656
206 492 99244
53 414 1964
137 403 88593
269 359 23829
124 454 20421
132 382 94280
182 349 64207
444 455 29105
69 247 47938
165 253 49326
103 217 94888
166 237 12182
115 337 57511
195 430 11886
189 281 92292
310 408 85879
143 441 42256
141 176 85301
141 437 92460
130 246 1049
269 358 15480
174 285 63047
179 479 54118
213 436 95603
62 401 1419
68 371 97373
238 304 46334
63 354 65054
140 451 16895
105 306 66066
122 265 56838
176 191 68989
179 322 29121
174 434 34435
99 236 891
39 124 61791
374 397 60398
285 495 75349
83 136 37894
112 113 79436
309 323 38021
27 153 5485
129 342 16192
35 421 48166
255 478 46888
257 385 55438
57 416 85654
90 332 14936
17 428 97209
320 458 46269
152 477 85173
396 470 73974
287 303 28219
38 92 90747
359 448 21685
311 449 43035
166 456 17999
230 415 97921
77 376 57193
245 364 34804
200 261 97267
97 436 68802
337 472 45197
11 257 55672
80 243 34845
8 228 28516
361 444 74132
32 400 72702
21 189 80127
80 100 76201
195 311 18775
243 343 75842
284 384 58021
494 497 61715
130 359 43829
301 417 22296
369 390 71285
53 278 2098
12 239 25090
123 194 99096
143 302 40326
8 125 80231
12 425 52274
277 352 68276
203 382 70069
18 356 17043
145 409 82382
112 157 56604
185 366 40958
17 141 62841
235 289 83682
229 317 43175
175 482 24614
291 310 24592
197 316 35764
428 467 95536
277 296 69754
108 363 66486
16 32 64183
12 456 30925
266 422 33988
150 420 98169
371 453 18875
112 228 68519
349 492 158
62 364 43072
60 242 62373
300 442 4809
223 437 94140
34 154 29420
94 317 73641
345 497 59483
331 382 13078
56 237 9979
22 428 85722
169 357 11562
209 490 56538
23 182 57059
340 430 86061
271 396 52202
18 144 92
77 343 86956
145 318 59240
165 441 7205
122 176 80800
155 471 9419
5 158 31393
393 412 93029
193 341 57755
224 413 54668
49 235 69419
103 193 88402
53 268 1649
73 460 30635
260 362 85344
4 330 18667
23 480 67444
75 171 50125
221 382 12624
95 329 99726
13 244 66830
24 35 56513
223 280 28043
260 367 92331
93 334 98524
38 362 88031
109 167 8422
2 147 29658
6 121 72506
78 485 83800
79 477 56420
366 377 71127
52 406 97356
32 139 42865
198 336 70065
423 468 20515
13 134 67399
158 208 49689
184 225 4231
158 395 59392
152 207 38323
26 95 55336
60 104 5247
333 364 855
340 427 13514
132 306 97185
102 177 42997
426 481 80476
51 118 7818
88 145 47044
302 436 44578
8 175 64270
204 249 19509
304 500 92040
198 238 71040
227 378 86792
166 381 36152
258 497 52010
109 193 10861
177 375 66633
370 450 2945
334 470 68374
161 328 35856
128 269 28541
372 408 55497
208 254 13460
34 384 68967
185 459 4031
182 364 92854
15 473 92672
366 386 52645
139 266 17474
21 345 24810
264 384 8346
42 449 29145
90 114 40512
42 322 16055
17 56 59085
158 432 37085
161 181 47643
81 222 51431
181 344 95122
40 478 98486
202 483 5783
350 495 9507
157 359 41503
278 449 95273
113 188 19755
212 409 25665
194 292 25031
130 226 20711
300 482 27768
233 394 46740
175 434 61317
234 410 80498
185 260 42749
146 186 93270
218 484 59583
207 275 28839
185 426 71657
9 211 82428
86 491 67882
122 171 43893
103 229 90093
345 438 98386
266 267 67653
127 451 11316
161 403 7252
280 382 84149
263 500 4502
73 459 92067
217 466 63427
64 456 48949
87 140 73832
37 366 73111
21 151 53740
191 386 35102
302 480 69083
157 388 4761
48 322 82951
54 129 3103
126 485 71361
335 389 95510
124 481 35555
31 480 96817
52 233 21828
130 384 4031
306 402 1837
37 195 88011
160 412 95817
111 484 90547
216 398 73863
51 455 86192
180 353 72042
7 359 22584
40 384 55672
219 251 8058
16 287 14573
149 265 84491
186 330 22938
332 344 50426
197 471 61817
73 236 48760
238 424 93345
58 456 21948
283 443 18785
217 230 65403
11 55 4899
21 248 28384
167 366 44216
158 384 88769
114 379 13235
51 207 14113
430 439 7329
2 19 75194
30 395 28425
231 492 6724
198 199 86438
84 296 29102
464 491 34326
69 336 52675
104 311 55179
115 186 46523
303 464 82554
467 500 36582
14 144 69371
42 62 96083
38 420 65862
215 345 35003
187 362 21720
231 255 69905
49 474 23640
284 330 98472
146 366 48832
279 448 89559
146 316 18314
219 354 50799
139 146 67398
34 143 3120
385 422 60517
422 458 22182
98 496 8141
138 441 54757
304 361 23026
68 442 84174
6 285 23276
128 164 65168
347 406 38331
267 337 57548
216 217 78070
66 76 12777
256 293 85325
218 390 74310
240 413 52910
489 490 12302
79 100 52818
412 457 26948
68 481 21676
11 35 46746
169 401 40433
69 425 533
123 309 63743
143 216 80728
10 468 58992
245 345 1564
204 496 78736
81 411 82650
101 228 73388
197 305 70103
124 191 59393
135 423 34759
161 450 60030
333 488 94303
188 222 53516
162 334 63988
382 434 73569
88 117 77432
257 484 81155
64 189 6897
129 253 3963
390 451 27275
33 190 83196
22 121 96887
368 414 75630
173 194 39201
235 308 59694
298 499 10469
43 470 63472
44 297 59099
158 293 13545
1 224 38354
222 364 592
400 462 27519
189 339 25689
188 373 68683
66 344 38140
250 260 22406
45 420 8367
253 387 43448
48 441 1137
225 442 50471
164 389 16454
150 376 22416
252 315 87298
126 152 90954
93 153 77580
104 448 45699
60 89 35591
276 302 7207
362 425 55887
101 313 69714
377 409 84369
131 222 56670
23 121 51067
46 463 2952
400 421 72980
85 119 27722
118 128 36729
157 472 55653
229 414 31684
426 457 46580
339 374 12400
77 206 82593
338 488 56447
119 270 41277
131 481 48490
470 472 62798
212 351 10256
67 402 53788
76 495 81726
107 423 92452
1 184 43151
258 390 21720
108 244 92235
71 491 65185
335 351 57607
62 254 8559
112 121 94554
417 462 10075
6 251 58121
312 327 85201
240 340 60950
108 441 25742
127 213 84020
4 457 12560
194 221 13394
14 423 61429
431 457 97366
19 310 73156
297 303 6206
270 480 96911
85 203 49875
11 398 23986
94 269 22627
11 150 62151
48 79 83608
314 377 97217
170 360 88318
209 472 24480
93 133 25004
442 492 39408
81 304 54842
139 347 2350
174 446 28356
299 467 61997
122 431 86116
160 443 5552
100 135 64006
81 238 39625
7 195 20258
117 251 1689
28 342 87705
19 428 28193
157 212 62686
314 387 71250
177 309 84141
446 451 20548
258 389 44060
155 242 33744
197 447 69516
98 488 54397
220 421 70766
189 373 84026
139 460 27858
265 391 41501
41 338 67655
295 363 41874
203 214 42535
201 341 41417
246 273 64515
139 302 33175
67 114 70894
25 375 31065
50 200 21637
404 466 92963
238 395 95462
195 376 52057
48 261 91657
233 284 11232
316 477 90723
188 211 23451
387 405 84540
266 436 69250
40 369 1219
454 491 63472
29 207 97570
357 438 27328
51 248 29519
306 371 67942
270 335 82352
193 313 65168
9 48 86174
161 267 21816
468 495 72062
423 442 98973
62 317 67623
113 387 13660
55 234 78156
73 108 98732
130 232 89510
208 485 77902
60 140 37009
74 417 50875
303 391 4908
83 116 85020
14 399 78260
164 376 66073
79 371 64773
212 490 73403
88 242 87455
287 289 56763
361 369 98792
120 298 74303
116 423 56248
150 296 86970
2 361 10079
250 352 55026
294 376 1854
44 95 13279
91 280 36321
165 308 34355
27 388 84484
78 392 52347
48 179 59995
67 377 46138
43 287 53640
242 421 10620
26 73 99620
316 344 6113
134 410 20582
170 326 43466
10 305 39625
134 171 49246
151 386 57710
461 466 94231
229 446 6946
145 369 27025
128 314 12320
194 252 56314
350 367 17742
26 88 47521
267 387 1262
244 395 93285
65 413 21006
27 296 88858
16 337 91543
68 119 3228
60 153 87635
89 123 16734
241 287 85371
331 408 78718
206 325 15236
297 324 42480
56 414 95429
209 430 48005
93 391 8917
250 309 9347
16 168 63078
29 91 53467
192 456 95677
341 461 2975
43 88 74620
284 297 16288
105 228 27978
92 409 22
264 294 80912
147 395 20806
156 191 10174
278 415 84212
281 413 69466
149 167 11149
41 74 36503
2 269 2789
181 430 27216
324 445 15603
253 500 46784
394 463 55861
208 467 36850
40 141 59138
70 192 92044
158 477 49960
232 402 59609
77 210 13510
251 469 65080
287 455 90078
96 131 34458
175 469 94295
270 425 64409
150 372 72016
272 296 89589
235 453 6698
342 421 55510
66 207 36950
267 455 22153
379 397 90187
259 476 45561
213 293 75206
88 419 24906
318 413 28041
3 36 37680
349 358 59850
194 265 39481
174 436 22045
79 288 93432
328 397 8115
114 458 27131
