1000 100000
230 431 994074
270 522 903920
26 346 866784
546 811 124872
252 387 517543
13 448 879578
134 555 494961
197 777 229537
606 676 133409
421 503 395746
486 845 172318
819 902 300753
91 270 448998
223 537 244979
327 522 962435
612 932 574257
131 581 941722
35 521 150162
559 656 929056
589 885 980709
277 935 484000
164 767 952320
40 733 654653
89 966 114366
126 984 715560
61 993 671984
255 913 419706
434 953 172437
129 825 59436
37 569 148939
142 757 551365
558 944 438852
361 365 902622
449 838 892879
483 761 661556
283 709 44837
47 451 996801
4 832 669188
657 791 488666
53 150 291705
172 521 212453
281 879 835812
52 691 100494
482 718 28333
189 930 758336
398 514 913292
420 838 928684
493 750 953398
472 596 185723
313 549 483190
95 303 124125
694 819 675095
684 862 190076
281 465 375470
846 883 24160
168 658 243785
6 598 236885
41 321 421508
137 233 440070
649 829 66578
163 541 88570
145 341 862161
724 835 536283
436 644 417819
144 311 803154
139 161 848062
347 800 299210
94 800 343669
421 432 831425
468 644 770671
12 845 642832
842 910 248964
57 895 160475
108 548 443683
407 746 46098
320 776 452753
285 977 246039
342 669 449109
460 750 127960
665 749 548383
744 966 128722
653 710 996852
106 972 221092
412 620 265038
85 560 511190
67 734 926260
232 731 67250
445 637 27657
59 371 19758
418 853 239666
363 831 867837
32 781 285461
512 750 269545
272 507 455243
229 608 891228
330 633 509142
573 587 209338
164 926 360020
509 689 652519
73 772 250799
227 608 465085
31 901 792086
494 547 611683
659 776 240056
23 463 666311
282 856 288974
587 843 491430
285 419 155682
694 986 868027
93 221 520688
572 670 814028
56 809 678049
642 803 328367
12 983 433261
380 579 614953
379 785 758581
578 786 421262
588 812 141040
116 134 2432
593 757 18538
398 528 123580
53 761 589144
339 950 730712
450 794 859493
489 764 88980
107 304 260047
48 87 418070
128 449 505004
453 467 18813
398 926 307534
160 424 736320
534 1000 468866
540 640 674095
254 472 535229
547 937 138464
276 641 406542
382 728 942493
26 267 646218
434 852 447386
540 724 473128
626 646 299263
287 731 564633
459 881 56135
797 896 325130
272 676 276941
145 715 874806
439 843 880457
96 320 118462
331 950 482668
678 979 689631
398 461 294865
701 816 791033
389 733 690820
407 885 829279
190 210 829655
661 693 723024
514 740 946034
282 327 866190
211 720 968709
313 484 167979
309 427 515341
438 498 400303
17 852 393838
544 727 949838
71 215 240737
861 911 489871
416 781 106169
951 978 336265
42 898 138015
54 776 999767
231 391 374217
609 860 455725
335 389 720863
287 621 534162
181 767 384289
97 763 105702
509 705 487219
526 744 362824
291 831 767709
256 599 263338
230 894 807696
572 690 384378
302 851 944480
597 829 593565
169 394 235452
224 832 92656
678 859 520053
809 915 615539
530 732 511520
604 725 903328
301 986 347121
265 624 738663
540 566 162704
751 794 244299
68 699 744682
623 936 434209
117 632 638633
115 450 739597
268 276 514739
716 798 662876
451 806 408971
504 876 766519
95 877 922624
63 597 607100
243 717 428954
334 666 361546
614 825 439662
115 347 974238
193 871 343445
147 457 421697
216 731 653078
11 944 324109
863 970 3397
324 350 681353
133 220 270195
640 697 222675
225 261 323053
795 967 669183
275 921 601429
187 499 754151
1 769 697661
114 795 541393
87 817 461455
350 354 47249
457 475 905388
275 855 456259
2 551 380764
203 876 436765
537 921 469926
229 804 299983
367 761 215887
159 805 697654
753 786 367284
281 757 977616
131 321 426439
147 333 279132
605 776 17728
191 617 74687
374 838 615135
598 788 358832
790 995 52158
284 694 201214
542 918 618959
591 882 108398
268 960 843713
577 639 460272
82 596 50024
324 629 110860
796 980 70894
149 788 322506
426 937 585926
634 859 381837
634 797 742515
384 522 980880
414 950 612109
47 659 403263
579 851 892048
305 667 431220
598 697 877590
610 997 871191
612 769 585793
547 691 31015
200 927 448827
68 990 171883
67 955 713497
12 358 415692
300 380 631527
643 851 341522
196 792 667113
817 819 494455
101 693 593247
348 745 949857
823 990 943475
340 924 97573
547 864 84084
16 41 836332
120 615 966763
209 463 25887
158 557 109608
73 165 471550
745 805 392881
415 656 355775
150 676 857872
245 368 930335
194 961 230547
94 102 726291
345 346 570132
378 769 978078
481 697 394660
162 455 187653
285 704 243180
112 550 852147
270 542 878016
316 363 763329
643 660 995828
133 369 211894
54 968 878670
19 323 877541
346 392 169905
103 581 818972
302 695 561620
3 725 35133
200 362 913488
672 702 926400
491 690 269524
376 708 125019
549 762 354850
506 730 500575
310 784 546249
1 342 315796
43 253 327163
125 458 522684
865 927 684904
41 396 162089
4 156 38818
94 199 682868
118 923 443734
396 562 980867
91 719 222614
469 955 527684
720 792 59611
190 982 262792
249 775 552161
510 658 363243
175 842 25398
51 427 734367
186 412 813228
504 933 964982
718 752 286670
349 857 857122
380 526 852753
764 940 943372
184 570 480049
198 303 193770
81 162 380845
285 628 752810
506 811 452735
113 638 153843
151 722 838821
502 925 549199
27 363 986143
455 803 790192
553 854 319832
301 774 342357
623 730 924227
725 847 663088
297 933 407455
379 770 86114
59 610 534652
530 745 549280
43 780 665795
395 457 507837
695 772 670653
581 809 401611
83 675 961022
551 885 626097
39 925 320685
18 577 168964
246 364 634066
495 705 590233
520 997 609450
339 445 403732
176 743 361230
175 867 755883
121 143 856902
788 992 878232
445 593 115536
126 619 704978
184 602 421572
158 324 809156
575 666 265553
779 883 77098
201 251 657984
25 340 585201
242 868 630091
735 839 887708
29 442 584803
360 626 748749
151 517 913960
510 721 197564
593 929 257629
545 680 770854
119 925 738041
397 859 146544
445 840 613460
56 804 255000
673 766 630750
51 614 178900
334 399 302513
141 599 339983
454 898 364616
327 427 570316
202 859 72367
153 422 828083
139 703 734572
42 466 560938
237 569 650371
488 865 755944
214 930 128621
305 607 684104
747 872 36491
175 335 363419
497 529 989342
615 962 253780
639 856 984071
85 214 932851
133 149 663116
204 678 139876
379 643 360348
280 944 805303
356 951 214244
166 804 344454
369 723 799080
694 763 462523
657 898 226036
659 895 21210
117 412 30937
98 948 443404
131 263 774264
641 849 282694
272 572 282053
835 912 76114
576 933 805036
211 706 641950
195 893 539734
1 613 634155
517 546 917623
104 599 947942
482 720 891195
408 809 665892
295 618 525623
412 853 372991
452 549 779674
853 907 146015
252 981 562244
568 722 875170
589 743 612499
105 625 598581
26 700 639522
606 822 792493
376 721 267149
815 840 618000
786 920 471207
561 909 836963
511 571 163998
246 505 89197
419 869 277716
204 930 903479
271 783 900311
357 387 561666
151 257 898899
177 749 773899
113 140 501285
265 444 325349
367 642 910905
386 570 297593
310 435 768105
561 803 547860
43 245 803103
1 6 130119
264 798 573995
253 586 521061
20 130 810930
589 935 724684
217 539 211562
245 987 345869
76 571 679072
404 455 201072
108 901 235613
850 954 846206
83 541 337347
475 851 157504
398 656 265218
751 784 277550
812 846 144183
46 568 115899
652 693 494577
64 111 310260
379 541 735968
118 327 740263
184 612 135888
461 653 132092
129 170 19754
359 905 160353
416 684 751017
194 569 995304
119 703 829288
228 606 396613
528 689 270978
372 387 982964
778 839 37312
266 308 72946
362 870 292816
134 405 772110
11 835 943503
92 773 607402
6 869 829219
357 705 722971
568 934 521329
596 899 639133
72 896 946299
94 432 863493
109 579 79825
168 823 26231
719 918 643100
204 782 765825
537 834 970447
81 780 48852
560 682 992312
247 400 177336
435 766 678552
5 166 121048
425 437 890911
946 961 714310
378 540 525644
67 934 324722
395 860 460135
202 610 506115
414 846 591055
503 568 302463
528 557 809174
173 741 287850
239 751 331594
123 986 490056
610 676 426471
234 721 150844
506 616 326580
302 969 845513
61 940 223083
376 736 478889
417 801 641867
217 275 457042
521 904 171219
32 372 946298
25 774 354056
428 949 907608
311 638 614699
398 808 787059
501 779 269051
34 805 111905
176 424 743788
150 373 522525
21 174 945670
146 801 672631
475 808 354220
438 646 714597
381 961 496087
208 340 608293
378 1000 499680
209 987 515122
551 706 486787
513 576 129795
22 157 797210
93 757 327818
108 992 874401
52 237 845034
261 288 350477
362 456 132671
526 717 705685
11 26 863756
327 624 6312
313 961 804759
101 176 761518
187 372 511405
104 260 676585
345 466 140915
89 598 549858
410 485 979025
338 578 79407
201 236 506027
61 715 717943
17 174 902813
552 779 496342
584 738 777140
245 702 497869
735 791 332527
643 748 173381
458 516 34916
301 433 59380
77 986 303263
122 241 69
34 366 785943
442 677 600689
80 188 41260
433 765 214351
654 733 319626
43 626 120611
274 867 369929
232 883 512491
369 716 947391
106 787 530650
132 538 811586
552 785 680854
78 642 549614
10 91 475007
241 495 211880
467 504 873407
542 668 39165
35 398 348765
461 938 219019
390 431 945206
97 819 133260
72 164 396895
170 931 437385
522 531 311103
377 839 585484
266 676 476346
116 159 958126
709 943 561323
85 96 93648
692 897 627997
656 779 813713
9 464 828758
353 446 236769
592 973 352210
109 247 973477
715 789 499429
141 766 507249
269 390 809289
403 839 472966
553 994 958987
593 915 992470
311 641 162265
497 924 86047
629 989 664912
689 696 753705
85 635 228480
474 784 56891
551 567 569174
46 213 573343
559 1000 228602
383 418 774851
669 694 122609
572 974 838342
897 967 346670
598 746 977418
584 659 75253
260 768 786659
189 225 145212
493 758 133144
251 494 598259
505 804 538240
563 850 539830
700 888 423773
790 813 487273
308 424 256870
690 849 907417
375 997 987243
754 923 576202
425 910 393412
243 733 433392
333 933 781362
330 711 463112
497 976 229212
452 689 406061
637 942 317272
202 413 113143
632 682 369389
346 993 424626
368 522 436044
55 356 162047
51 617 547803
201 779 75139
265 461 757918
97 248 276420
23 561 533107
967 981 150760
324 430 90938
447 638 477871
413 648 294863
716 884 295725
53 306 785930
342 620 824541
563 716 586543
131 774 446910
438 807 968197
1 782 273552
665 764 741184
154 330 173739
551 558 326232
64 119 256201
165 547 235847
892 954 575927
330 658 466141
24 800 652251
125 846 761856
24 934 759342
796 968 463793
82 500 608805
510 565 208270
371 691 46360
198 224 209603
85 967 887292
217 308 298706
21 373 258917
357 634 281627
677 801 537892
69 77 636428
44 139 178788
201 260 425271
131 466 935321
792 839 656628
196 924 965736
664 844 126227
237 315 969495
250 789 176341
517 901 838202
759 988 280185
179 216 636763
38 688 263561
99 861 808915
188 836 334929
135 256 947582
696 807 625473
37 867 521775
643 784 377352
391 874 739489
355 501 282941
580 945 69005
454 715 820128
523 938 341264
77 750 513049
117 131 953700
876 922 592484
654 706 912361
151 177 829687
191 778 375569
23 673 96035
991 992 682133
123 443 648923
380 968 321821
278 978 312857
95 696 222080
104 704 227018
51 741 270625
16 539 744070
127 395 15430
858 936 566068
138 181 86784
158 202 31196
546 663 312947
273 814 239779
649 991 232147
172 413 58533
196 588 751520
126 223 961060
158 446 338950
212 673 25708
602 757 890648
191 929 696232
31 363 595306
302 522 622568
213 989 314305
332 961 262784
89 431 669069
334 355 506037
542 778 79793
427 586 921059
355 729 116184
590 917 606105
609 835 954105
50 502 273814
153 233 102544
1 468 86609
406 943 121084
777 930 314498
620 940 266986
257 955 779748
252 421 510366
290 427 737585
6 975 600521
526 900 312877
32 539 871186
520 640 918754
407 510 332851
659 702 440132
769 980 443177
38 640 728093
470 792 295441
180 876 991143
302 694 375906
621 960 405224
144 700 7693
237 646 983613
374 948 822621
280 927 444679
134 251 854915
41 100 454628
288 872 587036
15 348 795487
393 956 109156
191 978 681506
120 286 37517
301 852 366905
549 580 13944
724 746 86744
885 960 392423
289 944 973529
177 657 572762
253 358 215796
179 220 805110
391 755 343614
19 350 120795
52 724 848300
549 876 982615
241 829 692394
360 471 80026
400 536 513840
127 653 81405
245 305 655385
524 780 578580
522 548 675318
136 552 882701
85 684 793190
427 587 125484
360 394 878738
262 851 207701
134 154 299318
723 805 755038
99 192 512348
126 810 996794
585 984 956273
593 838 287805
209 665 433994
702 871 40461
59 877 320169
378 828 294435
190 870 66344
476 549 608359
411 786 23867
417 944 852144
365 508 688204
95 590 874252
142 825 652310
207 519 442981
11 177 862378
349 700 699432
285 979 669697
195 281 501105
617 638 795020
573 945 937130
908 921 891111
590 958 660962
52 370 13586
869 926 205034
347 838 646823
563 919 637990
782 822 627173
192 777 204294
89 229 978661
780 798 252349
168 474 503850
45 685 548224
303 548 733390
525 744 887667
922 935 425185
469 603 545432
285 914 978750
177 748 483
96 744 225710
57 689 821680
95 784 737840
68 799 761748
433 889 172327
265 366 221127
381 764 83318
119 828 58133
547 786 63758
207 362 582658
50 206 173991
381 890 150096
214 498 589082
393 526 111493
415 947 1269
150 828 129989
33 722 45006
234 556 244042
160 882 434797
340 908 412601
85 497 284923
968 978 971373
292 678 751972
287 843 594486
41 829 479345
242 941 39339
498 553 777305
185 837 573976
812 915 917627
858 896 465996
764 826 573971
503 919 482247
449 537 874408
19 479 793750
18 486 883607
311 649 875122
77 123 140151
916 935 395397
112 595 815762
85 614 704272
107 627 572287
53 599 99576
59 70 136012
85 801 451514
550 822 448637
108 631 631903
184 442 764630
68 554 29668
145 200 290697
718 725 254540
544 760 789181
342 372 327778
105 815 370647
584 681 831374
393 768 114007
123 726 275489
57 542 371654
93 349 52209
470 601 346667
191 598 554823
72 900 975901
463 528 371098
576 815 276135
651 655 254000
733 949 696174
385 960 764263
859 860 11851
335 925 148472
85 416 789445
171 951 771092
287 469 548252
67 339 555008
774 915 624002
126 511 401657
9 991 65961
412 474 782824
14 54 527930
108 626 36391
377 642 895027
365 781 660263
155 682 890925
864 888 654546
230 584 817214
532 887 721653
153 442 470361
278 612 661169
246 943 290695
116 936 115896
86 162 971824
321 572 153035
144 416 317349
445 748 385506
528 847 417859
198 785 508671
354 444 448912
79 85 951500
919 957 153496
892 923 649504
494 926 365740
806 907 845196
595 620 949653
50 847 424203
150 991 304407
428 642 835305
35 268 988774
601 744 596285
3 843 629813
584 851 875655
371 995 265091
284 995 227616
5 623 90906
118 297 127508
264 963 523162
480 549 873374
365 484 541671
843 987 732315
584 702 146817
92 950 839018
289 362 679660
576 853 180998
275 495 169326
680 691 724289
530 665 234807
366 667 875002
218 534 705045
591 662 323425
184 491 510157
198 481 985373
497 807 294393
192 214 16548
422 581 169510
245 809 825167
299 930 159136
360 562 821818
138 458 906854
329 912 581362
38 163 441636
407 807 924469
77 381 406455
560 616 158481
89 210 283671
545 627 409231
546 845 688084
756 913 804023
389 773 933890
773 791 152330
58 205 88974
46 498 174538
414 942 783567
698 783 733731
36 900 216691
614 663 104828
76 468 901754
906 976 802259
168 577 910827
303 462 404913
704 971 315597
245 476 202414
138 687 689595
154 271 106455
247 839 621988
378 513 386674
508 562 288484
371 754 794129
682 818 429960
942 985 201697
632 998 186349
307 876 438825
473 576 828897
86 962 567623
262 935 317632
205 252 668785
90 202 372313
280 881 450325
345 961 465884
179 994 924370
421 440 719339
254 678 764623
287 343 870215
350 965 48766
127 918 27809
420 758 747227
150 765 580698
718 847 437906
622 792 979977
191 875 615229
821 829 170349
218 403 544729
782 919 197613
17 337 139703
201 246 151586
568 981 496993
218 506 783347
688 839 501757
59 283 591871
553 590 34609
80 819 862022
76 334 117356
905 962 577642
342 356 245594
425 928 122417
850 948 107453
96 498 740900
178 809 482805
319 589 548900
780 995 174782
131 583 236497
474 590 924562
272 629 624750
127 514 344790
315 468 304270
320 418 892658
454 537 706713
255 558 752044
454 691 784208
511 859 982098
520 540 318889
169 297 780798
181 458 992531
822 988 884717
121 294 734186
583 926 960516
46 494 588768
485 566 108328
386 910 538970
589 738 530835
30 521 522913
717 892 179437
437 862 86876
587 909 249818
147 880 836133
274 802 481655
69 862 975482
355 451 87969
12 189 787448
342 808 448863
108 880 791498
949 958 706621
890 960 377928
120 406 633399
203 334 124905
315 439 104734
134 397 629543
2 301 698124
157 440 576469
322 467 815084
651 814 419475
794 814 653450
313 480 184788
270 958 741904
489 505 829865
952 983 260384
609 950 620835
318 770 100471
116 336 330
248 763 900731
125 153 950029
35 851 893987
695 883 874783
246 825 564835
377 962 668599
154 610 743890
305 735 954809
322 669 205830
90 435 997007
226 302 773142
251 920 985198
184 266 142754
567 946 81739
338 883 297288
709 843 231417
143 988 240603
169 584 188039
193 434 314987
832 966 361551
73 254 9468
698 846 797010
146 229 353071
656 840 462208
40 997 796135
627 755 813755
592 860 618530
314 449 368903
842 988 2489
336 511 931215
409 962 635001
619 762 546898
752 932 542324
464 955 384129
939 961 55546
704 966 378861
485 936 112390
319 326 120076
558 610 860530
10 318 185845
571 979 300091
503 622 241280
881 929 323581
235 860 975254
9 938 416286
547 936 768485
435 544 7937
782 796 848220
618 955 819343
363 498 277916
235 284 291350
546 821 557133
496 555 929094
215 371 97026
244 427 728895
13 43 430576
350 882 641258
479 936 863968
41 453 581481
33 600 714902
313 881 850633
104 739 286061
206 432 707838
155 380 457979
454 580 452365
158 614 423095
247 613 496591
608 612 965331
329 686 392039
27 134 328839
748 863 784431
148 451 726811
152 890 756133
23 997 440610
65 122 320305
462 616 212385
213 323 458529
140 540 183703
435 502 632261
159 938 94502
7 555 107804
131 219 263965
424 627 941721
118 137 495161
28 368 593508
222 231 150824
399 964 632922
770 865 359777
107 840 437771
394 964 537457
99 458 471540
248 828 271257
316 682 382874
157 270 885826
337 511 316866
623 752 94827
134 657 626716
114 973 383834
337 727 585823
719 981 515250
127 658 657611
291 837 274209
832 887 325707
181 958 329120
592 794 493666
60 330 238632
489 788 342972
88 227 120194
51 111 51515
498 715 477691
111 256 62344
527 550 79031
834 929 875700
267 911 407289
82 169 343775
440 736 258697
174 241 978183
160 293 874024
332 623 416527
524 734 720708
138 536 26664
158 949 425423
354 576 197224
487 768 93463
250 925 875366
268 545 587709
136 687 622181
280 459 959848
109 354 911459
267 320 515726
669 965 582432
44 756 855477
648 706 726587
31 558 680023
71 708 115307
773 845 909887
47 923 377245
520 966 473273
162 671 31610
27 502 440602
254 968 134531
42 809 305465
269 409 661486
389 510 516555
46 203 287294
15 548 289854
172 535 367092
528 824 604068
518 663 915991
373 912 931365
471 642 505772
575 901 601538
150 365 80545
251 839 20847
561 750 145822
119 515 361244
231 492 409447
426 702 323538
485 745 967859
265 987 505390
540 839 4171
239 538 717296
60 153 790582
78 929 521416
388 578 729345
430 465 151968
201 798 441864
473 540 233492
235 565 941553
113 931 87010
415 916 386735
242 298 265818
309 442 696815
281 854 800145
578 755 869264
630 870 561811
403 790 652305
135 665 20009
6 443 305300
269 952 109799
297 863 166104
704 805 505214
26 100 967403
475 968 175963
563 682 352708
486 777 518739
725 773 538584
9 560 540335
215 650 544630
33 919 134982
604 832 615207
327 475 992074
599 889 506693
508 845 37087
176 500 846457
781 950 88891
942 996 141717
952 974 470468
266 758 851043
589 883 726698
298 740 272137
381 976 591477
67 796 118713
60 727 956284
226 792 607701
139 488 20197
140 465 268988
110 401 441341
127 176 993822
107 704 19401
509 726 608316
553 653 238710
325 692 797597
469 888 40833
6 409 364260
440 563 764794
632 922 623402
95 533 496351
386 771 720290
225 854 667897
11 582 432364
263 880 282568
401 423 17267
55 328 391510
77 919 754597
514 934 516833
274 516 225660
206 239 700831
554 806 268692
404 660 903493
590 615 66387
822 829 899855
435 929 733613
139 639 670489
20 456 647834
112 381 202857
421 669 239626
619 975 785681
196 634 482980
168 937 511277
575 931 12777
761 818 659489
464 853 509186
51 572 219238
534 923 693360
723 914 939896
265 782 746898
249 670 351846
74 416 420506
958 985 434948
721 885 595241
37 104 725787
324 502 543641
232 827 664158
740 798 294482
300 692 447521
576 828 936123
557 629 744817
84 564 648495
91 404 45994
257 752 839344
58 332 761898
39 548 571390
80 695 460221
102 313 120627
506 658 788693
106 387 53222
613 771 261132
370 926 910171
621 725 501955
674 892 584415
208 810 508039
174 821 852412
712 902 151353
216 359 922293
322 664 913929
332 814 792038
452 505 767068
140 176 940107
77 655 150266
920 951 346884
267 709 636665
164 739 696658
436 702 982052
229 579 144728
324 562 792421
277 752 839095
256 613 604550
72 221 963930
109 991 261127
178 625 250398
313 965 786133
678 895 776115
891 906 487967
473 629 635203
542 602 177089
78 830 867784
375 601 134489
120 279 823787
354 881 907122
450 463 342914
455 979 341332
439 767 883482
373 486 162701
165 698 613945
166 612 694514
445 887 920426
475 540 166511
831 970 692313
119 996 19540
235 576 309720
437 655 102624
99 435 140479
545 878 47484
218 538 363943
303 468 828000
895 912 966647
28 387 847187
214 960 154937
301 800 648817
352 1000 899514
669 932 821138
102 463 89370
617 997 39170
444 897 223417
230 537 385688
346 613 894052
734 858 409581
762 836 859423
184 749 71679
437 621 70140
48 473 291116
442 855 834302
548 753 355746
289 844 887176
778 820 755452
119 821 285733
277 518 493722
401 605 561158
206 988 761982
258 843 780561
14 332 162372
601 806 665322
222 687 9806
107 614 473581
334 384 421921
210 852 334915
473 671 447888
238 487 11347
644 770 295109
260 621 70335
243 927 99074
579 820 900391
420 506 624873
217 257 162311
325 454 335519
95 679 304431
448 903 795383
102 305 420259
86 490 693495
696 890 379845
52 294 864503
286 751 997665
112 455 630978
222 415 129135
111 548 303551
524 969 228315
42 92 504704
118 273 547309
27 515 366123
602 847 520972
483 600 481062
702 738 299621
152 644 763181
278 796 421943
116 297 964693
490 781 759140
352 443 639375
402 814 438032
765 860 393845
271 485 772925
363 526 360625
64 742 179666
640 818 346909
924 928 282410
347 468 414026
87 741 814654
225 512 47255
342 409 857325
574 729 687389
11 491 98488
451 897 61003
167 543 43165
224 720 879040
280 917 134510
480 728 858272
322 630 557442
166 895 167009
710 733 880734
114 955 634787
783 906 104747
618 914 725100
29 155 282780
2 798 901207
877 946 170859
571 667 637201
373 795 127848
151 818 778242
64 531 429236
328 550 958888
641 696 315992
95 606 29140
178 946 436399
182 341 472434
286 536 910062
68 559 122349
225 513 170712
882 918 468847
62 384 256998
541 594 588275
290 407 400286
139 467 372515
807 844 765833
83 444 439021
3 983 314548
139 579 108106
98 628 587618
161 964 211930
782 873 953306
383 447 937289
202 385 321127
316 627 185304
376 513 345271
58 329 158725
772 872 21242
368 858 917982
485 627 485600
227 997 223314
296 723 299527
780 872 885690
781 912 615242
101 381 75874
116 393 85269
770 791 496621
103 659 846003
82 415 96530
606 701 437768
566 998 516348
222 691 496903
111 858 76490
389 796 720504
521 971 425585
303 882 429722
132 342 436308
26 404 298714
277 768 302729
535 962 215486
927 968 721069
534 948 930607
141 575 733006
550 766 571099
769 901 704226
471 900 191137
170 312 74979
153 704 493560
37 327 725004
295 671 975331
48 619 587814
632 763 234940
375 693 772073
311 552 550825
839 915 461429
52 528 586190
112 224 24073
329 378 721691
358 558 715701
41 935 868196
510 768 33449
553 804 611270
350 902 407667
368 713 322076
548 873 537133
544 772 696826
149 263 432684
80 258 758125
580 668 572380
20 80 970721
930 976 908175
484 965 46004
640 798 423786
445 895 792890
152 211 575244
565 960 915937
312 465 642276
768 775 217238
261 699 382312
607 614 450306
40 599 877960
763 836 132802
46 527 654914
421 499 850891
445 985 88156
629 676 633671
723 791 59516
250 485 24592
627 742 373585
334 573 935660
14 371 675557
431 728 34770
77 540 46777
445 982 758729
447 845 777697
769 787 427663
120 390 244496
670 725 565425
663 905 992534
235 682 239714
82 407 744295
216 784 214948
339 751 433088
229 887 908512
618 663 157001
646 792 531068
381 383 815313
265 346 361493
448 531 386631
412 940 233019
774 945 328531
492 901 253782
180 721 634550
140 149 130325
200 466 266095
46 913 875327
41 809 345090
201 245 474446
199 820 799933
219 757 220678
13 928 18821
121 568 611370
370 938 976894
726 767 716817
284 329 703544
925 1000 336614
63 448 212041
267 850 513360
190 323 83537
599 967 113164
85 988 204952
557 721 789728
668 985 281658
909 944 471710
337 476 827796
11 541 992270
678 907 106888
730 987 117816
904 919 329514
165 238 963201
33 601 923322
577 942 375318
321 596 763434
57 428 486153
12 331 69246
256 375 653435
633 953 198526
223 580 947135
68 154 737999
129 893 437309
8 918 97851
27 263 598865
509 986 78322
471 577 677737
139 600 418971
244 303 691986
240 489 417674
64 599 65935
20 135 679460
397 399 898334
859 948 199385
487 866 574110
268 862 93007
168 578 837483
314 481 537460
145 670 569761
103 983 492171
352 561 142656
244 454 770842
149 508 312318
380 636 959366
185 220 404397
131 329 257656
241 585 902840
411 526 782822
237 595 623069
97 367 255784
276 338 158960
541 975 993840
427 800 996876
137 400 825630
750 928 196336
218 309 105621
187 812 972929
101 941 102586
475 983 219513
130 569 202542
682 764 276968
246 552 833040
462 584 898143
485 686 232045
576 766 447802
495 610 991654
530 836 842973
254 603 1940
813 983 486222
595 741 397539
100 442 67720
277 403 760315
404 664 840904
76 156 758673
509 598 379006
178 508 529700
138 588 487325
780 807 795322
247 478 424251
152 911 600432
255 295 985310
248 378 196319
263 274 55933
37 55 588785
392 856 980923
215 998 922633
346 805 459783
197 593 34518
637 667 237569
38 385 151403
174 651 779777
58 565 102976
507 624 788452
562 656 29653
72 903 480581
206 708 692928
126 720 421819
427 725 726578
352 899 377731
233 533 254822
202 666 986431
711 980 942627
78 916 716037
40 998 975595
68 722 952299
40 545 967995
794 818 885981
183 301 118072
512 871 949090
295 960 801819
322 970 460234
577 943 473460
335 838 833958
169 843 297750
312 560 961390
48 544 551642
65 253 301473
609 751 594683
90 374 662248
148 611 410115
170 759 498349
656 800 33709
564 879 545867
140 404 755861
206 287 257883
884 934 973181
147 231 169017
292 631 711944
508 606 738183
462 647 739180
361 667 178421
260 379 352295
117 175 76074
60 214 438279
816 894 885558
515 667 785942
239 621 137521
572 845 828610
63 246 86969
287 878 429057
492 837 469713
361 416 552783
36 235 962407
540 813 978156
34 507 916967
626 889 78044
109 119 832763
232 496 754939
353 480 534542
591 995 313180
159 868 88889
399 855 890653
396 773 43039
467 844 640725
597 927 115397
423 667 675005
659 842 394376
529 602 288513
83 347 419122
370 387 629435
222 842 97400
595 751 375572
443 783 363729
130 365 764789
256 643 133956
474 571 953729
59 209 813097
436 582 625998
170 565 717894
559 801 944574
392 555 603951
228 919 921384
50 79 201820
668 834 63578
39 284 628337
489 713 782975
208 481 903850
416 613 522538
189 651 63149
18 947 481537
118 403 273432
371 551 363308
26 722 173459
66 845 85661
156 976 165595
600 882 33652
333 669 52133
722 797 32673
592 613 925702
238 428 550323
149 760 112565
689 985 626671
109 253 227250
572 629 19997
73 645 621093
257 266 477804
236 846 77973
108 193 86004
37 988 406153
171 726 865317
612 905 143775
438 575 481235
136 640 239022
47 311 911411
157 706 275891
33 616 313635
251 543 952400
47 639 483360
364 853 969230
210 547 127720
472 917 138511
792 993 439945
562 579 940179
180 430 6277
225 717 150540
397 463 231908
176 371 441252
115 809 750133
44 644 418092
110 865 569412
933 994 8039
189 509 22781
710 915 522984
106 184 639431
213 215 187568
327 452 835737
86 515 53047
781 947 76840
157 244 550866
234 788 495449
165 346 197623
417 530 640267
2 683 109020
179 300 160577
899 915 209315
274 544 822660
323 507 17721
683 839 820218
41 128 851146
492 836 119236
667 938 943643
338 565 817743
852 875 677583
80 283 568598
410 441 998842
71 421 32930
253 648 296419
250 950 317540
249 596 852149
521 938 128903
31 748 854383
578 822 314435
119 179 900144
358 824 269980
444 938 70187
337 887 149590
290 332 125690
168 950 127225
191 877 703378
773 859 984800
22 679 948676
206 619 349467
402 967 868358
13 385 694581
23 241 752110
419 667 752185
132 793 514084
411 604 260695
53 719 4430
20 578 771999
351 384 7580
461 895 174119
817 855 507704
127 915 227386
64 100 611949
28 535 876080
684 765 612307
514 964 797970
40 604 497982
85 107 442902
349 564 942877
21 764 426874
15 537 328799
71 796 377224
90 563 70809
731 855 25235
371 530 705853
158 186 412745
318 714 598800
310 976 427356
87 535 67790
11 767 501405
82 986 646588
346 822 450420
7 706 674272
217 786 464069
364 526 933624
24 882 44328
301 458 84250
264 270 496917
86 514 615687
104 150 466916
676 944 161146
561 565 411462
330 857 257064
443 988 181007
616 904 77522
335 598 203272
320 620 131153
146 378 11287
222 827 482987
637 841 108201
73 252 234654
96 984 894425
525 782 401434
402 576 277050
402 508 740683
191 444 412101
504 566 276643
583 916 236423
112 388 921070
443 730 821786
26 243 487769
31 657 649425
406 853 14587
452 539 652649
186 235 907594
131 545 661024
485 508 296793
140 784 581259
743 941 335947
624 773 897919
590 764 895557
580 799 143034
91 386 249393
415 424 426461
136 311 390579
279 315 397470
212 954 166937
29 921 40326
