700 80000
206 519 92841
286 310 3562
235 300 41726
560 565 5967
271 333 65078
213 363 37890
393 627 27045
348 697 73088
57 309 97002
342 440 69637
48 186 452
366 664 79415
422 658 54250
34 504 51636
420 653 94446
77 145 64368
338 528 40724
136 522 434
388 480 63992
372 403 38211
498 573 88043
334 633 92691
599 601 92903
306 372 82778
255 421 88888
320 392 14596
282 334 73519
358 514 6489
163 203 60593
2 61 46218
103 539 85234
516 561 40020
242 329 71169
163 407 28089
99 441 36191
268 430 68407
347 534 50780
394 597 89103
503 532 99055
260 654 20515
141 283 13167
383 384 68801
568 662 47718
362 482 25954
218 579 98595
182 625 35610
495 550 49578
308 498 66930
540 691 12570
333 408 5591
541 691 85457
160 428 44364
306 572 78487
246 504 72556
251 659 2393
473 582 69904
158 692 32088
222 339 39887
45 412 12850
432 676 56415
74 356 72136
444 478 73084
23 160 94278
189 680 389
307 532 73759
28 560 71832
75 532 31720
246 468 56216
596 654 26766
237 298 24742
140 376 74922
159 632 16164
37 120 50610
287 431 22034
444 532 16387
86 245 28895
440 679 46298
103 283 29748
75 634 50906
39 199 19786
183 473 9600
223 492 5724
438 449 82282
12 233 35932
658 700 91679
187 228 65245
512 514 51983
537 645 76500
169 214 63215
649 654 71798
261 414 58046
413 517 93140
44 169 7922
556 683 22078
286 290 81627
98 197 80774
545 561 50045
490 533 62056
505 658 66468
198 605 66814
63 108 69197
352 445 45787
29 666 23871
162 499 63035
131 158 32925
359 620 96508
220 244 60074
105 608 34134
193 693 4991
589 685 5664
650 698 30407
42 263 82090
351 444 73114
616 684 3445
63 138 74445
182 652 56747
274 308 32428
10 80 11062
56 536 68386
71 214 67259
82 243 63599
304 677 40846
397 403 57138
126 398 19552
20 485 34323
144 332 82322
35 596 75444
220 672 70136
224 381 71254
7 296 62442
389 579 18978
3 169 38950
129 528 40687
43 141 74957
101 210 72773
376 472 72081
128 397 49638
21 477 20102
151 641 84923
373 586 38998
153 624 58992
52 270 70751
156 296 29619
124 346 38189
369 486 42120
420 518 18715
209 381 77767
201 603 78802
347 452 92101
61 399 76850
21 205 98523
504 623 10030
140 417 33842
99 694 16486
224 552 74584
332 365 35629
112 392 61483
108 247 83942
52 205 69008
10 215 6542
509 653 94223
494 660 26221
80 414 49113
605 649 45821
398 614 59813
163 611 35014
375 434 83243
34 596 42283
450 539 3944
160 665 97874
397 475 16689
333 336 8227
56 160 50857
610 672 19470
141 302 37394
115 168 64598
297 416 36781
383 629 44900
203 590 22035
130 227 56559
45 594 84008
70 251 78151
262 362 24542
4 377 92043
530 578 23989
3 198 78513
105 626 89829
356 401 71868
482 696 2834
419 693 24708
456 548 85099
371 440 8869
221 415 40547
368 423 90895
301 580 87595
293 623 31792
59 163 18219
67 667 45259
162 437 30982
551 639 2494
363 445 38823
48 208 35748
73 673 90027
128 630 13748
272 357 59196
129 601 6230
108 267 406
226 609 79864
130 608 20256
94 513 59396
139 570 29482
124 171 11364
464 625 87744
193 557 11800
633 663 98381
148 320 61684
15 494 58974
341 462 1047
320 645 23959
24 529 42059
229 661 23054
360 534 41419
328 353 60597
441 455 74224
149 401 88923
181 469 12293
324 405 31136
112 115 82320
47 446 45929
47 116 45153
338 639 79467
570 639 81984
562 677 90741
568 688 13942
29 223 42669
28 50 1214
161 519 68580
655 689 7804
627 647 54420
71 464 52709
14 88 88381
217 336 35386
149 207 63404
35 177 26414
580 629 30612
363 686 3771
84 479 14671
78 590 12657
131 672 50616
184 197 20474
489 547 15182
183 558 57667
618 645 94129
279 293 96169
499 514 94595
12 227 39477
221 253 3114
41 134 30210
230 400 72173
100 469 88970
225 356 7568
238 582 88630
195 345 5146
246 415 8955
49 438 34600
577 697 54345
46 299 71936
276 422 95089
119 667 31859
237 665 97719
155 214 61071
11 577 47962
363 587 87975
219 460 79588
347 454 80065
140 161 95026
127 274 2252
467 529 20088
94 302 52866
188 500 85368
135 577 39185
21 660 85929
16 520 35933
35 452 66855
20 169 72824
156 324 78874
104 364 74506
42 582 57808
126 301 35994
376 420 23899
581 639 74639
291 426 17097
42 555 11274
150 634 83543
11 583 7810
14 345 18534
312 625 52153
532 696 5456
113 362 71621
172 414 45367
57 110 94046
84 231 73662
85 567 8701
579 669 91866
482 486 67516
510 558 11951
303 424 78389
11 698 14255
564 687 87704
42 338 73350
314 621 8726
66 264 93456
424 461 65441
48 620 22024
148 231 30155
531 647 78212
49 437 29775
260 505 51533
198 564 64110
246 566 96382
36 641 68713
113 278 45367
95 283 81888
52 120 51144
220 613 98003
210 421 887
238 449 9376
263 675 90142
636 674 7612
538 671 19513
72 446 58402
551 699 14464
258 602 62373
271 478 70633
350 466 97034
296 587 77945
13 302 59579
66 119 28251
380 474 93421
88 307 12858
88 437 19374
73 384 41018
393 488 56001
191 376 95434
499 555 26075
126 679 20808
184 608 45616
158 271 56613
214 398 28841
159 438 21024
328 625 20688
421 518 74213
301 455 78806
554 697 1114
349 500 38247
168 683 2709
174 564 97631
206 406 25976
331 521 81227
275 700 14211
182 280 22902
148 288 68997
87 184 57011
73 348 7147
286 522 94394
109 588 20166
472 481 72779
335 540 62335
187 435 18173
32 519 30044
104 484 41900
261 567 57699
102 262 54010
355 441 39105
148 386 92237
411 444 16341
409 514 46517
151 219 12036
221 298 38235
31 156 86946
412 430 3347
173 436 99314
87 551 99564
586 593 89079
61 310 46624
235 560 70890
166 523 49524
551 593 52324
372 449 19818
70 584 47397
513 645 61327
657 681 61954
21 444 36413
256 689 19197
10 17 76012
38 407 78749
227 400 39801
298 472 80603
157 388 49019
111 248 40689
116 695 18720
11 250 13378
317 492 58672
180 323 94305
602 614 49575
465 469 59764
572 637 13253
370 687 30910
161 309 55412
164 495 62246
547 689 37052
318 666 51119
220 557 38587
49 519 18509
148 676 13793
245 544 64412
362 613 29422
202 484 70061
213 415 7234
390 617 98111
515 524 53629
37 87 35557
204 358 35034
270 518 83456
198 528 74493
129 696 81318
54 309 76727
361 595 85343
413 475 93366
73 281 83835
228 429 66949
91 176 22882
4 348 79468
174 675 59727
55 562 50271
17 59 39028
406 443 71334
221 529 73615
190 548 14773
108 640 56001
67 150 2046
173 606 60625
188 613 64410
482 659 18107
47 273 45483
244 604 30623
130 446 61230
83 237 25948
518 603 42548
219 690 70815
508 547 43038
284 629 47299
33 597 62345
108 212 57744
181 644 38836
130 698 44317
139 658 10288
346 422 59680
344 578 76541
532 596 18838
260 306 46575
38 350 74010
271 637 32001
278 616 55398
345 641 15171
133 271 20498
89 665 60008
45 73 49207
169 366 74850
243 505 44212
524 612 31020
192 307 81144
126 387 28963
380 542 7174
37 160 96261
444 674 51346
223 693 71896
56 591 65040
197 235 11051
106 251 86592
395 548 65150
326 447 7306
84 689 17671
97 253 67710
99 491 60698
161 387 50794
467 672 63300
43 462 32791
286 287 63356
463 494 47050
265 681 64440
358 515 8539
285 315 68582
76 623 930
66 607 88372
63 632 80182
121 349 9530
454 552 72312
365 465 65092
526 650 29679
70 570 53252
93 401 45421
483 615 70862
185 330 34553
490 642 47659
83 135 93953
337 564 43367
341 540 90453
83 353 63627
30 99 95143
40 646 74067
80 157 46248
46 569 90025
129 615 11362
4 499 69059
469 675 75199
173 391 15909
233 539 51178
151 447 41565
143 410 20596
270 596 78125
175 384 27602
57 160 92540
369 598 56509
245 601 65199
1 331 57039
51 303 26140
77 456 45376
55 219 80413
339 406 60546
26 73 53895
528 604 36989
136 604 3639
73 190 17153
274 651 65348
114 208 83870
281 517 96552
315 493 34043
448 588 56788
444 570 2549
359 435 62512
238 603 42691
33 142 74397
24 530 24860
61 338 20651
323 508 28512
377 481 6823
397 637 78307
461 472 36335
616 645 61967
65 600 2839
555 584 55889
552 616 93995
120 689 79350
230 380 48752
232 294 63673
128 471 16250
96 379 37162
82 286 17012
275 438 90592
176 611 58404
52 672 51215
33 327 21485
6 50 57157
109 515 51255
159 178 52773
149 395 72065
295 516 10161
110 666 27981
140 591 88083
17 33 52628
302 444 62745
342 557 98363
447 598 97041
619 661 26807
679 699 98735
182 417 61453
123 350 97309
218 519 74296
276 333 73183
445 503 41922
194 472 77586
51 292 81214
280 580 50513
463 649 26470
282 370 42789
52 350 65750
311 548 32956
427 590 92405
98 463 79485
370 431 24105
30 685 88049
125 448 46252
216 323 82793
473 556 85564
477 552 84756
417 426 18170
471 561 97881
167 444 24616
244 396 40660
273 624 66355
224 356 53652
429 694 49636
368 498 79468
367 442 98933
71 533 97883
185 410 32394
357 543 35025
532 680 16502
59 317 8034
269 656 48499
91 452 73027
101 161 43326
285 441 49994
420 604 39818
311 630 22947
117 433 69876
236 366 56104
228 441 70114
345 456 3355
268 278 4947
70 358 46416
488 684 77012
300 377 72987
100 269 23784
543 673 58814
68 484 55544
457 614 88152
276 635 20782
219 324 81543
13 670 42161
390 583 18367
8 532 7771
91 239 83621
33 670 88721
118 319 12661
95 270 30229
583 636 43413
27 638 60423
226 623 32302
314 393 14355
174 606 82290
250 312 14436
28 428 27400
174 268 25102
573 699 29083
311 483 52271
361 490 91476
210 609 40312
35 408 60105
104 401 5384
617 676 73975
123 403 99908
403 661 20543
268 659 29986
121 151 19197
10 484 55249
336 583 40594
20 469 14188
449 651 90142
171 459 16522
560 613 91805
366 643 31682
368 490 29477
31 159 27137
303 450 1832
31 690 68803
255 617 84730
126 278 12570
558 567 45440
39 464 12779
88 635 63099
543 607 20131
168 183 62539
201 576 17540
154 467 94361
24 289 45033
56 525 13499
288 418 52162
180 282 48298
155 220 63549
199 247 63637
470 612 80709
47 90 8758
94 656 10024
531 572 32192
207 540 93392
551 682 54928
202 252 25884
468 484 8939
547 559 85305
423 524 92232
333 510 61048
157 235 55728
247 528 77973
206 590 82648
93 442 84819
128 492 51002
136 338 65741
107 670 26534
652 673 90780
177 629 28423
30 105 73337
145 647 26374
23 285 30475
462 538 53673
424 439 34550
50 280 84441
178 185 71188
532 587 44813
162 433 71961
270 525 99896
266 389 48032
57 679 58669
259 330 79511
184 521 39538
304 598 91136
660 669 56679
289 559 83294
160 303 77791
220 655 3853
202 421 34838
95 326 51644
430 530 70895
132 433 71399
373 503 39833
26 445 64665
280 600 73703
82 117 49433
466 603 80302
421 674 46980
37 563 94658
8 52 71458
270 544 53988
401 469 93867
340 398 89040
194 256 93572
307 668 85615
252 458 48171
158 236 39502
88 335 14937
117 167 380
152 368 53628
76 229 79270
311 664 54790
446 579 84546
143 267 28199
18 230 4851
56 582 30296
461 653 26246
29 488 77640
127 647 52572
12 544 3422
174 624 3733
190 406 24052
38 460 73497
22 189 90797
184 220 1880
430 683 56792
163 593 6720
504 527 77860
558 576 95415
226 292 77257
164 531 43390
386 419 22209
476 548 69693
463 491 91565
47 267 20717
204 327 59988
181 375 62469
94 308 7497
307 661 31168
420 464 59285
458 618 46932
30 227 87984
71 385 76285
59 647 67564
10 625 24395
17 245 32148
555 657 64379
57 485 14644
478 626 30249
661 687 52493
440 674 21168
156 448 16788
392 530 29369
42 223 30585
104 409 40506
251 396 61085
425 651 41660
319 509 22122
170 474 23852
265 326 36682
381 656 18643
155 422 7916
330 603 60466
44 425 83068
205 272 34838
449 488 90908
265 407 59271
120 419 31828
174 691 35972
347 566 81039
410 525 26180
31 674 37538
51 470 55714
476 625 5004
19 212 58577
513 650 74686
419 423 54569
400 575 96882
67 243 31910
323 593 24622
422 535 45343
449 527 70011
79 127 23448
372 395 84252
105 439 89885
228 565 82775
325 327 40364
16 539 26960
365 516 48284
20 56 69998
97 590 11919
48 578 91752
201 580 65639
35 221 37929
81 492 92963
48 338 95304
45 251 77831
62 326 88599
91 572 9199
200 347 35485
372 667 2115
48 149 71322
276 576 4729
536 655 62646
458 484 31853
137 695 19800
524 536 35076
139 365 40429
38 409 61381
250 554 41202
69 159 11311
489 564 64317
11 91 64820
277 692 51193
64 100 78260
49 93 60504
198 687 40523
31 440 78929
447 520 10872
596 618 97117
192 216 95822
288 515 1842
641 695 25050
14 312 50647
15 111 79162
31 63 51192
626 653 31630
242 380 63572
51 350 64015
496 533 46255
220 594 73883
257 399 47356
70 202 54463
13 147 77800
154 376 28791
297 669 67338
470 542 5711
374 549 97290
110 510 5315
180 419 60857
31 449 35750
163 588 82953
113 465 89767
38 336 65646
57 431 6923
357 542 51402
425 447 92024
39 555 80140
317 361 22098
93 512 1695
308 580 78783
121 221 79584
376 512 79400
330 626 35963
232 647 24065
392 670 92796
206 466 42263
213 541 72099
208 650 76865
87 508 9624
525 579 41178
460 551 15975
137 215 48440
93 537 6884
130 299 35424
176 512 44844
50 113 70082
436 657 81314
97 611 65913
110 318 28811
118 274 45113
334 421 1553
354 431 22305
186 522 8381
73 147 57116
183 343 6208
63 226 117
246 698 48735
113 131 39417
40 57 77783
13 482 72268
476 661 39705
556 618 93979
461 604 88678
181 333 36171
10 269 29931
189 631 49425
190 380 66136
139 202 22144
256 444 62532
606 667 57236
12 519 28082
301 385 47361
82 139 7947
71 497 8835
436 631 8631
42 491 54090
254 350 8450
488 634 67521
440 445 96036
528 684 48761
142 161 5226
187 449 52657
258 430 16106
467 622 10431
30 645 84926
106 645 74925
144 347 31258
283 620 66766
376 621 45746
194 561 7339
229 302 21754
246 457 73437
256 617 98157
527 559 85370
134 202 70528
632 654 16462
579 630 54243
538 688 53519
551 686 67386
126 358 52762
449 459 85379
446 616 98953
637 658 43098
171 566 26900
252 449 18111
28 517 58645
60 391 95309
269 554 81675
52 498 50717
307 659 73352
446 518 78437
180 406 93485
139 626 84973
86 445 8425
584 683 40961
415 537 23265
45 396 62433
15 637 7375
388 631 82827
198 429 71989
141 377 63295
181 283 46920
130 368 85865
576 590 12881
45 361 72394
188 257 40418
498 635 84059
442 472 8498
291 550 2772
55 62 17481
364 530 88462
267 379 49322
401 441 81969
195 272 89254
73 338 89643
395 509 16770
250 700 71322
605 630 6988
40 596 30764
157 301 17735
18 647 36900
111 309 65639
167 202 12108
388 439 93769
444 579 64461
180 445 68148
237 405 86479
9 37 227
590 591 24823
290 675 46731
413 415 77140
8 198 36533
43 391 17656
229 562 58256
546 582 48307
557 641 13781
355 423 91416
153 281 59983
284 533 73450
142 675 29595
200 296 95576
280 473 60858
9 219 50833
20 79 58618
90 520 86103
182 644 54097
319 517 48633
14 435 6314
394 465 94294
152 383 95368
390 695 63855
66 164 24891
51 399 37746
199 565 21150
10 284 85851
447 687 60487
458 497 74659
132 432 16436
264 330 82854
132 695 62598
66 246 81323
446 678 33271
170 404 31070
138 692 54835
596 598 20975
149 696 47451
56 594 75432
237 259 6889
38 595 21264
439 699 14072
351 521 34037
29 624 10766
322 408 57999
246 426 32749
530 660 61957
554 660 86799
55 85 64177
311 493 68285
236 662 82068
335 668 22261
287 516 3434
43 608 2446
331 458 86719
166 650 44518
246 543 27120
437 502 23783
360 640 82368
39 392 30878
364 685 77908
159 655 20205
103 285 57991
116 614 10994
212 659 5016
232 641 55489
47 592 34856
35 630 16137
472 682 8179
98 368 62522
48 626 35150
140 597 78617
37 421 47702
302 565 46308
68 276 32852
141 459 26161
62 314 66429
2 429 24357
441 566 68192
343 487 9368
125 447 16537
26 417 6016
489 563 46305
267 299 84760
15 538 53781
382 623 99723
196 613 12491
72 476 99406
273 338 34489
88 691 65568
27 117 62313
137 626 60958
223 306 23828
33 504 89836
11 121 35601
376 444 89779
224 238 73907
328 386 63694
490 645 52405
618 637 26168
202 480 29958
140 372 80865
27 395 59577
74 441 86093
619 682 56789
234 536 88062
85 256 72017
246 591 62783
175 402 8634
10 147 91545
191 206 80147
170 527 51328
204 310 83991
319 359 6287
261 461 84222
50 697 93865
352 599 88001
104 442 1349
96 595 46554
356 381 28676
192 609 63856
77 435 49688
62 597 68446
160 459 91428
73 564 22992
210 429 32218
595 659 28669
249 427 32017
216 297 24372
421 527 75749
157 245 91010
231 663 28540
38 193 81056
125 165 30719
316 669 60604
161 508 32711
55 81 25096
463 700 31193
114 595 2664
557 572 63038
212 351 91617
288 497 29038
101 672 78668
18 548 85943
434 529 44375
294 296 13905
244 428 81954
98 453 47802
294 350 78580
3 538 85109
77 377 25925
452 652 24782
442 551 66950
177 658 38915
203 563 34911
343 567 12862
286 342 55813
307 496 14573
67 200 87439
215 521 43330
188 634 80
2 50 56707
58 472 58112
258 281 69149
190 472 86428
101 469 34734
17 471 31157
148 268 8869
59 612 67
268 512 44701
50 222 23118
8 691 14461
18 532 84153
271 307 19915
244 320 61881
11 672 77885
115 290 55974
32 40 10759
134 440 73129
414 647 11071
184 240 81286
178 490 50884
227 313 98106
379 649 33898
268 598 9412
21 65 71859
506 632 65061
271 589 85616
450 497 36163
201 280 13610
22 589 78790
53 376 20914
325 333 58174
100 559 5168
166 262 47924
109 143 69476
10 650 54764
8 123 73577
87 654 16803
128 592 68596
230 564 10600
128 371 45087
546 625 5667
395 695 15908
223 594 3166
220 290 42237
201 271 96080
93 261 73390
59 184 70815
241 524 20358
539 603 54567
335 402 72932
100 639 49682
589 661 39551
216 447 90399
200 671 39200
207 247 36298
96 286 29590
292 463 31789
33 492 70700
433 690 50987
653 654 42955
322 694 33867
67 680 56986
240 370 95497
27 82 71742
589 676 93631
156 407 7763
24 447 36287
390 602 79959
197 494 3889
7 133 37492
661 691 54816
74 434 65734
136 140 25334
262 464 98022
294 573 26097
201 601 65172
135 658 95545
344 463 30096
441 606 98395
106 441 53400
340 412 78487
143 427 87135
152 672 39759
2 151 6333
341 546 7261
208 497 84829
183 186 58074
140 684 42768
496 631 26320
311 381 68585
457 569 77872
366 371 57384
39 353 38179
33 591 49218
253 291 80
461 467 83259
158 233 9640
81 628 98082
171 689 41383
181 557 62688
422 686 96093
257 460 81786
105 135 43558
143 450 11370
187 375 30275
364 477 80719
167 620 38149
242 347 20446
79 459 10656
192 225 58742
144 386 22009
5 72 30438
265 553 57138
70 463 10435
120 467 86434
64 397 95346
23 505 88517
56 226 22812
145 285 28156
55 134 80957
581 666 83926
335 583 7755
10 630 96197
102 430 10013
290 487 32690
209 434 23017
172 227 82116
185 472 56165
258 654 19603
443 450 1144
173 275 19115
309 448 82009
25 348 21538
491 573 71617
364 421 52591
92 545 73207
11 129 66096
232 331 30886
237 388 85454
667 680 47501
326 638 38293
316 379 34234
152 479 17612
290 464 37283
337 590 17533
278 351 80865
43 98 95712
464 499 36207
25 466 71742
396 513 98838
111 419 10997
55 191 53536
251 494 52639
48 505 21366
223 241 99198
161 556 17061
472 685 811
586 643 50152
298 505 21268
297 615 24640
494 596 37986
23 212 68847
16 653 12600
53 321 10721
294 476 41533
315 412 75748
32 195 71405
112 338 36773
290 517 43485
151 592 12662
157 597 34339
519 537 55106
222 255 63568
85 141 58027
287 400 801
390 431 26034
483 521 10472
158 326 56971
142 621 82263
296 439 62036
156 294 26610
77 160 54072
590 601 30902
570 579 43513
199 264 68518
671 681 66324
247 295 72488
196 358 67684
328 576 90259
127 595 39651
306 329 34036
7 660 30391
237 406 26529
254 615 64125
145 601 9762
441 472 99169
95 568 84852
266 498 82044
20 614 63888
18 178 9384
25 407 3026
587 604 70876
271 579 72306
19 351 84140
29 247 24751
267 328 13866
144 438 16913
243 617 97041
6 130 50018
349 672 85868
104 260 11580
24 427 13834
50 667 13485
140 233 9890
197 411 15531
173 390 29137
21 404 31215
194 506 71398
8 571 93557
122 682 33121
286 413 31584
367 566 32516
230 251 99823
193 431 40841
19 294 29817
275 279 84899
4 93 7408
210 600 4752
252 439 22247
151 445 42816
51 128 72239
39 494 97347
605 696 85105
280 378 48675
18 602 99642
275 657 13057
86 645 46371
197 460 50428
239 369 56228
447 700 64100
144 251 5066
152 625 15617
34 586 73034
244 574 19363
192 479 80207
116 633 88532
282 562 22633
350 636 95264
540 654 22116
371 557 30369
540 612 98052
350 432 61870
594 668 51654
435 489 5058
305 535 49983
168 377 55749
375 535 10387
71 697 76669
75 370 78847
38 558 84890
322 472 96021
90 404 56257
366 691 74637
413 649 51643
363 601 19977
115 327 59101
228 531 16308
253 327 30161
362 494 93390
164 455 2221
100 399 68555
590 674 90292
74 215 11701
50 437 36609
63 674 17164
221 439 96886
161 596 62491
166 241 59605
443 623 91327
476 513 79128
462 464 79927
154 627 38917
4 597 90832
1 543 59632
20 632 53102
298 544 33866
17 398 75052
151 650 23627
413 541 45112
67 441 23367
338 598 72075
83 354 77015
295 610 47997
73 205 66556
111 376 3083
181 411 93690
13 694 21987
233 556 83326
209 656 28397
336 448 8321
401 446 26093
7 244 39548
440 565 28089
198 294 88791
144 201 11192
269 352 63068
308 644 99714
548 643 67655
361 531 32006
249 334 11122
60 312 52175
282 644 97567
64 273 26489
61 72 31925
64 505 33641
269 432 30024
486 501 59907
136 517 17016
507 653 30602
156 607 91880
317 589 18886
161 610 54173
482 657 76510
29 38 26578
522 615 16183
276 373 13818
280 506 54329
349 543 19304
239 460 42714
432 695 13596
75 380 57005
453 489 25506
463 667 20839
422 556 17008
482 530 66481
279 386 26078
299 475 13160
128 360 52514
307 452 66837
209 221 86543
419 602 78881
648 661 32739
169 404 69417
515 619 5533
473 495 46894
228 240 19379
598 600 46571
53 485 28058
369 436 61462
429 631 84630
189 349 29815
192 417 79261
342 625 1903
104 515 15839
371 457 94362
21 261 58534
200 285 21473
521 634 46787
547 633 13887
330 499 44397
113 180 74018
459 643 38150
498 580 23359
31 256 11956
131 499 32073
197 221 3223
22 444 88567
125 303 96911
163 594 13748
252 545 36862
317 585 99543
33 366 69866
55 433 69068
88 114 53041
121 632 86170
23 119 9408
484 602 94363
134 417 85709
113 156 6911
219 291 60275
325 462 56370
235 500 1454
32 234 77528
6 667 81892
135 645 53907
162 427 45866
65 687 22343
440 446 28389
37 461 51928
82 377 11835
6 473 29150
167 545 36536
170 235 65148
465 625 34751
524 596 4845
423 431 73244
107 510 53363
121 128 35826
249 656 4387
428 456 25151
281 322 11095
247 261 10744
58 135 95607
405 458 77245
366 543 29048
181 611 1574
41 111 36769
397 539 63048
2 190 15858
101 540 16940
75 673 42390
441 642 83338
93 298 29388
66 212 93893
274 528 6263
276 597 99997
159 393 92358
19 556 71171
269 326 13229
127 513 12540
36 504 96139
167 435 62221
106 143 58154
36 447 23117
598 621 81201
131 321 77071
188 318 35781
571 595 4301
572 674 93289
244 334 68359
567 674 16580
99 490 49939
23 602 51318
216 375 76826
3 193 98738
85 483 75754
120 596 53596
229 338 43163
245 332 79683
305 449 34449
153 555 22303
456 605 44386
550 610 72757
481 677 71071
88 368 89805
13 273 26669
143 611 98481
256 597 35364
177 539 44618
57 416 26559
363 479 2715
299 391 83902
535 579 19447
114 378 86164
61 432 68536
221 226 5039
347 603 70688
236 556 94132
385 455 38392
164 399 36606
278 481 56625
85 495 4019
85 601 77754
250 420 94564
261 275 73815
533 689 4176
94 304 2740
190 446 95991
242 587 51304
11 598 47574
569 695 62937
243 654 36118
569 642 78278
315 586 14383
329 529 13406
323 429 81825
89 427 40373
254 692 73832
56 210 73234
323 540 30846
99 103 47508
368 422 10755
192 607 99316
101 445 93302
50 308 87116
106 155 96572
178 700 77053
581 611 35083
505 613 30025
115 466 54942
109 597 71889
196 553 81063
159 453 95799
522 650 76540
12 161 71946
208 461 62089
419 665 72625
322 674 32303
76 310 57991
163 467 69913
238 371 70181
379 656 16288
487 560 4693
101 215 37154
471 627 45370
88 467 32490
214 543 3752
224 543 11364
423 607 8342
358 395 81780
308 316 60943
415 488 45352
396 461 94737
146 186 38806
53 100 72309
108 422 32868
30 215 66539
393 489 45948
132 245 1972
423 617 87780
524 569 73347
188 542 26973
110 371 85029
318 641 24262
429 579 20879
275 514 66027
148 697 8023
150 461 59627
181 683 395
266 478 42453
566 583 29771
575 610 59027
498 611 93815
496 690 5562
8 440 76413
227 476 23813
567 634 3947
14 521 44654
257 662 71922
590 688 73615
346 669 25376
513 676 12252
333 409 9816
376 593 37906
353 644 14284
228 677 59793
506 611 42426
321 623 49299
150 341 70268
71 502 97929
35 374 99089
92 434 59412
273 637 99487
149 667 28766
168 271 93143
13 113 4319
2 632 11575
106 350 53611
122 540 96661
96 507 18964
484 578 77539
79 592 19534
242 507 32674
209 489 68218
181 576 32095
89 130 12499
131 547 96530
531 631 8680
79 564 19503
241 452 21702
385 542 14160
51 233 19280
452 629 89813
246 547 15426
146 290 22913
160 245 72713
376 571 67017
246 615 41561
616 627 94152
283 398 1946
138 186 34603
301 481 34678
25 664 68393
175 331 9020
608 636 79597
165 538 85737
129 485 5883
74 415 15604
304 335 18558
251 535 60551
419 460 27350
126 591 93265
284 406 22671
145 484 32610
137 360 83206
182 324 97840
232 586 79219
214 302 27826
519 678 61780
202 663 48565
7 533 43929
134 385 50431
198 336 63109
24 605 30590
636 640 76525
145 202 34535
649 672 43139
392 580 47646
138 551 91661
412 553 47055
431 463 9707
110 491 93689
72 313 10345
309 452 3889
301 500 28575
163 207 72222
1 59 32461
52 670 89208
142 419 8115
263 602 21462
170 427 51580
146 260 76542
24 216 11275
176 476 57587
616 679 72415
575 681 59020
555 648 59209
89 397 70362
362 627 64498
294 419 72280
494 544 29404
110 213 38320
92 350 64600
61 211 92490
290 585 65537
501 513 69641
383 639 22785
140 269 60250
195 474 8296
113 646 14366
3 544 28707
208 290 43904
142 394 14646
313 473 22282
157 247 96742
215 351 89679
172 698 88762
39 284 98292
128 142 35045
380 430 4006
659 693 15850
393 684 82965
420 473 48034
66 137 19189
110 691 39563
87 567 70326
337 640 18819
233 327 69281
282 451 65461
146 378 57802
466 617 46825
283 355 64095
87 268 46209
148 299 51494
40 676 30051
505 508 69752
170 619 19094
466 601 21264
33 272 39104
307 526 49124
294 598 27423
627 630 75970
1 366 96767
636 689 74108
216 282 15087
335 525 70912
16 409 71720
38 200 18058
270 441 59622
237 300 49636
578 643 28604
210 557 217
307 690 18959
157 486 62903
140 562 3952
331 561 5766
303 541 22668
372 402 14722
178 628 24665
521 691 41708
249 623 67298
319 423 41071
317 562 84485
23 223 34412
93 457 62970
472 630 9723
79 462 30765
257 530 4084
243 353 81108
242 259 21163
422 692 53986
224 369 23471
209 643 27223
122 666 32640
306 379 25795
300 668 82015
141 694 6501
506 562 54780
230 491 11288
429 680 27262
21 120 95668
105 157 46297
39 483 49507
477 548 71986
29 423 11319
556 656 71259
338 383 12
623 672 68209
252 492 88279
77 290 26479
267 541 43946
163 451 47092
218 355 32386
22 211 52037
109 440 88977
13 151 51542
301 657 83829
465 680 97516
640 646 42257
231 661 13169
308 491 28020
400 511 82420
369 547 19528
4 133 77466
58 653 59571
110 206 84189
248 659 40208
34 456 17111
394 444 74429
166 343 19117
116 686 8006
190 271 29398
322 588 9240
95 675 71568
28 245 6857
431 611 58420
475 678 79081
22 660 36813
210 671 22365
242 304 78099
170 449 8177
401 448 82358
95 339 66391
317 571 29824
437 535 4511
506 589 93998
100 144 55584
239 529 10703
57 513 1925
50 485 71122
344 450 57985
43 140 13223
213 344 42029
62 564 84379
580 693 7109
1 531 39833
534 569 59284
291 627 70263
315 622 45388
40 249 68607
34 203 41738
397 472 85756
623 653 95928
26 84 24892
217 510 20950
235 435 93754
75 524 12187
79 559 49675
282 605 55659
321 650 42679
60 88 78667
11 380 70714
98 217 38969
88 669 77785
90 668 77383
86 106 37514
144 525 30374
279 585 56936
320 528 60123
253 289 9773
146 644 80186
149 385 47339
42 180 87425
64 626 64911
148 469 63723
562 637 76748
33 451 59346
38 415 72979
532 674 1367
216 593 51023
451 644 59245
191 253 90205
145 564 26088
49 409 51584
185 356 21325
8 239 81954
3 528 78233
427 670 66500
234 329 13555
65 304 32533
310 547 6548
405 519 32693
167 551 55484
153 515 78023
143 255 48726
272 497 6697
26 193 49194
334 392 41634
242 520 82515
277 330 40328
419 438 40532
90 455 84882
22 428 56708
6 261 25933
104 543 37997
6 417 59320
473 590 15072
441 449 1958
386 676 5636
196 543 67985
334 491 95481
281 623 83213
648 691 89726
459 686 56523
433 688 63642
562 588 25218
428 486 9073
