400 20000
19 184 49611
155 158 93577
180 287 53216
194 343 47370
104 367 60838
199 295 59037
162 396 46579
50 263 67829
55 167 79493
190 358 28445
56 355 88894
35 295 39781
281 290 95188
57 179 74257
372 400 93067
167 183 72867
21 160 26180
271 348 58698
152 364 12005
117 121 98494
159 211 29655
216 295 10035
164 270 55702
163 206 23341
100 347 34889
270 358 8339
172 260 61225
215 223 16989
127 242 55030
201 382 98925
285 394 76139
64 195 50897
27 376 35113
51 84 75716
43 177 43249
128 288 13158
309 311 67863
167 185 86458
178 198 36200
297 305 96790
85 142 78985
175 221 45729
66 185 68181
1 271 3520
178 266 89652
68 353 53204
38 207 91843
223 317 6764
13 249 63159
128 268 67245
322 336 23663
76 130 62757
195 355 47971
14 309 57696
10 301 63293
127 240 81135
252 356 96539
144 270 63141
361 400 83920
15 315 30767
226 356 95193
21 144 19659
137 368 16161
177 230 90310
42 125 73077
161 379 80116
98 106 42438
224 327 92753
177 360 85709
141 288 99922
24 376 31417
234 288 34
128 292 85456
28 226 80553
120 264 2480
50 197 19805
36 54 50224
56 337 88263
152 289 76703
122 333 57844
150 222 18004
156 178 84527
114 257 68513
191 385 54821
220 389 85654
208 333 24977
67 274 67149
52 262 23111
151 255 7750
97 177 24262
220 242 90178
5 269 9581
94 184 44544
256 337 28194
150 153 78627
84 200 65212
70 316 27764
52 152 77357
207 291 7160
185 391 85371
199 202 55318
268 334 38252
376 395 70048
160 264 285
191 211 55115
241 313 88648
153 246 38773
17 381 6894
158 355 1127
132 350 50746
115 206 6177
3 126 50146
236 354 22662
103 398 79638
221 256 63320
179 320 30837
100 181 88929
128 297 48054
37 254 7632
23 333 59075
21 323 46520
103 124 69080
94 355 97691
162 185 26610
81 337 25692
142 154 57471
185 329 71704
26 301 23710
10 119 88398
22 169 58672
22 198 98265
29 148 79366
338 383 70071
241 375 71802
3 220 32232
93 359 14731
36 231 59748
8 357 82820
197 369 70993
181 195 41042
246 302 35088
104 226 26268
1 393 24117
131 319 57231
149 323 23003
142 338 74267
61 177 18413
362 364 93328
229 363 26557
14 87 51871
220 375 45596
50 400 34328
169 280 62774
93 299 39921
53 83 21020
32 50 37553
49 168 85362
33 318 75290
231 386 13929
19 66 61214
310 358 18792
12 188 82509
76 238 16471
7 258 69352
111 382 34850
149 263 45261
118 201 62949
40 159 57950
149 301 59235
89 378 93339
70 182 87176
67 329 8044
186 196 72890
129 358 63174
50 199 83623
158 238 44923
50 63 10763
331 338 42982
203 237 90058
96 253 14182
35 253 60639
42 268 40265
2 37 38682
99 292 32162
151 323 82766
3 311 81296
217 279 69918
81 190 97498
242 384 62084
124 283 94817
81 370 16957
12 237 13919
115 179 13057
187 339 49150
258 362 21150
70 382 55073
59 67 1128
263 399 71817
130 269 98831
34 124 53368
150 357 43022
108 288 13706
22 105 48541
4 140 95004
162 400 33376
275 374 57676
191 223 59336
267 319 34124
310 374 78979
209 237 60220
32 35 26316
55 112 99567
89 382 57185
156 358 11717
12 29 8342
234 308 15645
285 395 60133
144 316 77639
17 89 2239
206 286 21079
136 293 87547
129 257 49045
288 342 89221
67 345 71543
249 385 67350
82 217 77395
77 98 82288
305 351 608
270 302 1149
36 275 62281
35 164 73267
131 317 80477
318 370 75862
43 58 17469
156 203 14904
19 366 69857
182 315 89044
82 154 10213
241 291 65094
205 235 78984
104 210 83977
86 261 78644
27 69 50242
48 60 87429
222 240 61062
74 251 69674
250 369 5569
19 208 75523
54 264 7114
262 326 38520
130 261 95942
53 335 92361
46 289 45970
48 136 91547
273 328 6322
147 256 64604
119 155 28848
287 397 62046
54 392 22991
7 357 80138
39 392 3098
106 337 85683
73 259 89365
9 190 11449
147 331 50812
199 335 69628
9 369 68182
117 301 35475
98 216 6242
74 107 96013
5 12 33189
74 103 40499
37 267 38106
60 363 25586
6 346 92871
246 304 85180
45 302 35509
29 217 16617
65 80 93362
101 211 2025
34 178 92418
31 53 15834
23 88 12921
94 320 44655
103 194 86347
130 292 5269
238 277 11801
80 307 69154
155 202 32419
76 359 69278
304 322 43697
89 248 66332
206 393 96095
10 303 68204
31 188 7346
67 333 47004
74 190 9476
170 182 25597
54 350 57400
2 84 11352
89 399 83497
71 156 29365
16 135 88924
333 361 6778
264 355 60536
16 393 81480
153 335 81057
160 176 89881
90 394 61908
319 338 60416
187 192 54918
331 339 71504
91 216 43540
299 307 56352
122 351 4116
76 145 15072
86 118 96585
138 356 72548
55 325 4842
99 173 32622
290 298 24839
328 349 92689
3 226 63715
128 174 89053
116 333 1
29 365 24378
43 371 65549
220 296 60695
83 200 68098
25 135 69044
308 371 94806
79 256 49880
141 219 6936
272 329 6494
176 240 96416
239 387 59583
115 239 53448
25 146 96157
182 314 98915
66 200 63105
231 305 12979
3 95 93440
56 311 8133
49 173 60816
378 383 39004
96 375 89634
18 196 16637
95 298 45493
267 304 33419
321 356 60014
143 376 92958
170 310 74091
23 277 24819
49 191 8741
12 240 51519
1 371 89925
74 218 23484
101 339 5499
178 341 97397
41 203 72909
87 249 18365
247 374 42690
169 382 12499
104 191 21935
34 395 27589
92 314 26522
167 371 29750
322 364 62844
47 339 92884
261 271 23757
285 324 85809
308 363 7178
81 246 10920
180 278 17820
83 132 79173
160 325 8008
202 393 70559
107 156 17127
337 391 36606
79 244 60504
354 362 33049
242 396 44587
92 374 15872
225 361 88846
92 216 23342
188 204 21880
38 276 55854
220 337 77562
328 377 92744
105 342 77397
257 340 45144
328 348 31691
108 309 73535
126 279 76883
155 386 24150
21 60 76658
265 277 37518
24 254 70407
162 261 50409
284 347 87852
82 235 30901
284 390 12343
375 399 70893
181 389 49943
23 102 88138
24 259 26184
1 58 30668
93 284 50932
47 168 97926
71 370 38157
168 203 15180
21 99 52918
153 270 6193
167 252 57437
231 359 11654
57 119 75048
79 317 94936
170 325 63282
103 322 26047
74 120 38689
44 285 67434
274 388 33958
73 274 45958
287 312 57499
208 303 76807
146 377 89600
227 248 75988
157 371 65409
233 256 23672
17 270 73436
114 398 89405
87 290 85561
213 232 53297
64 66 42805
125 248 12829
190 356 87061
165 194 99932
18 78 80598
66 383 32551
97 135 21709
52 221 61178
214 283 94200
255 344 12754
55 115 59773
33 99 85499
27 370 51782
4 183 71352
3 165 98952
101 136 67495
16 251 47239
84 242 86939
17 110 86822
159 166 59917
285 342 27210
124 287 37218
6 281 62730
40 264 32957
88 156 78311
21 246 18269
51 306 75283
119 363 88783
193 339 47494
241 250 80491
96 113 61478
109 246 42046
33 111 94837
103 277 30956
217 221 8902
287 288 73949
288 393 58034
124 151 89558
128 214 72438
125 138 49845
202 350 65391
195 356 4158
70 375 78519
121 309 76616
94 101 95439
203 392 296
233 280 17547
38 377 2423
170 302 8048
193 324 71997
5 156 83584
305 325 19327
59 284 51524
61 246 39899
105 392 33092
189 327 6691
70 145 57512
83 326 89148
22 199 35195
313 396 25445
134 149 76415
91 355 83198
138 362 84856
136 237 84122
24 240 40972
118 249 38473
174 330 78965
26 154 16093
180 290 37516
149 268 7143
89 264 9393
20 176 99838
52 395 63500
236 254 71245
15 60 67562
122 336 77938
40 111 88353
228 369 28462
298 398 93275
196 377 4974
247 256 52774
123 129 92316
3 243 10445
8 199 63156
78 157 37784
268 371 88912
45 333 86913
299 308 4568
52 231 8838
62 284 92147
353 392 57069
59 281 98129
37 110 51656
106 319 50287
226 378 84113
129 361 58958
29 190 10659
40 254 75164
158 342 96016
136 142 20919
133 308 83109
273 375 89387
84 101 56113
30 80 6860
196 391 98195
149 279 72114
96 233 29447
228 291 97206
104 214 18951
152 316 26392
174 250 80632
240 249 78996
15 293 25468
78 384 50591
225 288 50032
223 344 69613
43 392 54144
168 342 68370
21 400 89526
25 272 94653
160 369 40119
191 239 54513
26 394 36681
291 323 95155
19 217 65556
51 138 19271
23 381 45936
85 379 76188
1 70 31031
249 291 24986
59 394 43490
116 142 4356
299 398 44291
104 322 16757
252 379 64377
222 279 38125
98 130 20861
175 270 41675
252 282 32199
58 364 99487
70 178 76601
35 292 78068
57 132 39148
21 55 62927
72 83 11469
52 74 73081
281 337 86000
84 189 65573
181 322 51463
69 268 71594
355 382 14662
4 67 34434
15 119 95561
40 118 10785
259 290 65447
50 237 61010
90 306 71536
287 343 81360
110 302 48237
169 398 11166
248 319 90001
45 222 14479
25 291 82611
138 214 73498
39 329 21286
90 205 17583
108 135 33950
133 259 45763
247 394 87439
3 185 62746
6 141 32959
350 397 41317
69 391 36873
125 361 26178
134 393 40229
28 377 90394
37 242 69790
351 368 53630
56 118 4998
146 188 88509
278 331 69979
7 227 5737
155 294 75368
40 240 18975
216 323 64525
290 316 36861
235 388 72641
143 300 63779
44 68 28208
166 321 66117
148 277 93247
103 365 56296
92 119 30507
69 237 86255
110 113 14938
65 338 4028
45 102 10843
20 199 69195
153 294 23380
299 357 47072
10 343 1265
10 362 89413
169 221 20009
85 231 8652
153 285 49638
60 230 92661
120 367 15826
147 182 59884
56 157 59093
28 341 22944
194 324 22095
129 173 65287
32 200 6243
91 342 98049
23 302 85120
57 214 75956
289 293 90634
224 309 72950
79 129 83386
55 262 16688
89 310 47256
165 336 91428
122 163 55829
146 231 78047
63 133 47337
13 231 83215
264 364 43357
15 225 28541
235 327 23122
44 386 20480
72 343 45232
15 128 70658
7 332 75351
149 319 57487
111 271 97384
53 67 77614
278 372 37616
336 341 42829
165 332 23748
103 284 80980
215 235 32335
106 161 25673
21 216 62096
7 73 82076
13 357 91663
87 205 40843
51 253 78156
71 143 86151
215 390 120
122 188 99714
82 302 69980
172 324 20231
130 242 39583
66 308 20214
271 281 26057
11 194 20314
260 318 34483
330 351 76080
65 269 50594
247 340 88791
4 374 86476
109 370 96433
188 280 89173
245 317 53750
74 311 78464
87 153 57996
169 299 33970
23 98 36227
229 376 83847
207 325 75526
144 378 35467
196 307 35620
5 300 11929
97 146 16640
88 399 22108
246 294 63811
323 348 66078
96 134 12061
253 283 42811
36 183 14837
49 363 42314
84 254 43669
63 331 12832
113 374 42616
125 246 14857
4 240 78200
59 107 80506
109 305 59259
108 233 61118
19 234 59790
221 374 18126
25 333 21503
12 70 40590
157 236 64318
68 86 80881
213 249 2445
156 207 13021
100 368 74949
37 265 12827
58 68 67295
343 353 27104
159 160 53405
203 228 44791
222 242 67823
75 323 62606
57 139 38698
92 143 4611
2 202 67651
137 296 39804
52 332 21079
31 306 55164
13 131 76722
55 396 89970
216 388 3326
29 87 25407
87 329 79280
45 69 68817
234 279 62352
38 126 9192
148 298 68377
94 202 98981
245 310 35508
189 274 10729
354 381 30178
40 373 14871
18 187 60452
296 317 89682
61 174 51295
44 318 65002
193 398 22945
20 209 40114
120 315 24221
244 317 37992
8 133 42175
80 94 88303
57 211 43918
19 333 94581
186 198 46291
132 193 1219
73 125 74360
157 306 3001
13 98 54673
164 348 17927
108 313 13476
93 375 37190
59 166 88447
233 263 10133
269 335 11528
45 299 63913
273 293 42760
346 352 66128
63 67 25940
99 102 30526
5 228 7343
72 378 8937
88 359 73694
104 313 35668
76 300 84431
149 261 5193
86 270 12135
9 242 56298
287 290 15177
31 398 37774
36 135 4901
275 314 9498
109 301 76400
146 224 94361
119 157 73517
47 106 258
243 309 45790
120 229 74450
271 347 63008
31 304 35261
3 50 45868
73 103 74808
6 232 5639
330 400 84488
240 248 55525
202 290 19102
119 149 92248
277 343 44204
115 117 26545
2 42 66070
37 81 92434
247 355 97539
23 365 65134
104 299 53577
13 25 3089
173 185 37341
187 202 89395
185 309 29872
182 326 8549
125 380 19383
154 228 10712
26 188 5576
68 390 81368
126 259 85718
169 313 45454
52 254 45040
244 374 63519
47 234 14105
22 268 65584
48 212 30863
20 70 69270
3 31 11327
149 185 68587
1 196 28355
18 144 28991
166 362 96236
61 351 21746
11 378 24614
79 226 68579
88 204 83569
197 385 17393
107 182 46039
85 288 52642
33 78 2022
29 303 54409
225 254 29807
8 304 41022
31 212 90142
185 254 14894
192 333 44188
238 250 26182
308 353 43727
169 263 79448
118 221 9774
123 152 15682
9 259 93619
2 258 79096
61 332 95488
95 229 10934
146 237 18387
9 294 84888
341 354 33823
99 299 85538
220 348 28515
34 45 84943
86 234 4554
191 332 2813
31 360 94803
225 338 85912
153 207 62326
67 264 88517
60 361 81289
4 69 64300
256 360 1966
348 351 40342
30 126 22037
342 391 6753
293 365 32302
7 272 77908
202 386 65219
73 137 81125
162 391 79980
17 18 54219
350 365 60770
42 397 27288
199 375 31811
124 290 4673
26 219 54445
48 140 41998
40 374 62854
24 370 67212
279 299 61762
151 166 26576
145 146 65904
40 136 97992
25 308 21406
262 266 18301
123 256 99036
110 275 66563
41 206 39209
70 71 81684
306 331 29825
168 356 71843
96 349 83229
188 352 67440
141 145 78044
118 177 57429
105 329 51162
6 345 2569
64 102 43473
214 255 48518
59 149 96428
202 289 48359
3 139 68494
262 377 63122
164 304 63660
15 301 17472
172 228 52763
107 120 53639
172 369 84368
43 152 67192
288 321 66968
82 231 16371
218 392 6429
80 390 98188
361 382 42819
133 214 12438
201 295 42646
142 336 44399
41 123 29650
196 251 63236
70 171 64282
105 243 38708
25 87 23025
76 90 39968
38 233 69999
44 170 86626
47 196 43542
64 223 70284
101 252 43695
66 111 99712
116 347 33745
68 232 65875
84 230 78264
120 372 51205
175 363 41550
67 228 70604
31 344 55061
212 292 42722
37 71 24179
100 157 53720
12 395 9092
79 237 50364
60 193 72125
15 250 96586
106 186 28077
7 239 98622
107 274 18306
78 298 344
10 263 7079
299 383 89774
61 123 47606
23 313 3059
17 384 63593
127 267 70058
61 86 99256
219 347 69414
258 308 86417
247 254 69697
257 374 63219
204 269 11192
48 275 36951
124 270 83258
301 400 18519
37 72 85712
67 217 48407
71 264 40438
99 188 30506
86 113 10517
186 244 6324
196 315 64496
76 150 81090
29 364 13807
212 237 65234
340 365 21380
114 355 11727
91 258 37779
23 33 22346
228 279 26033
181 330 5877
20 121 56147
71 222 73160
189 362 60391
38 297 64659
204 317 93425
278 291 16125
243 271 20146
40 263 75372
144 233 27615
54 163 5747
37 76 83391
18 27 37459
39 247 71247
70 352 31496
232 310 16441
73 336 16872
29 351 82980
1 108 1359
174 254 10952
5 143 27733
4 199 58626
15 394 2286
362 377 90687
84 173 29587
315 398 89008
82 255 7520
50 356 74316
165 177 38415
93 270 65310
216 308 36333
56 165 61648
319 386 78515
53 82 99847
202 342 77935
170 369 64603
47 327 49854
36 38 47578
28 73 70499
254 344 69920
286 332 52322
23 84 39285
26 164 47320
126 227 75316
369 379 93747
9 19 438
103 353 43582
1 326 8515
102 328 5906
74 298 9231
69 73 22753
215 377 53250
23 296 66839
352 383 77156
21 240 36504
42 69 57675
271 354 41286
130 208 75918
58 216 44336
55 160 23155
71 234 24670
50 341 85732
139 179 53138
100 120 14617
71 81 10390
47 139 98252
245 308 52447
327 350 56151
21 222 1439
290 368 43431
322 360 9560
1 103 92598
193 326 18137
156 312 80282
71 224 15651
104 359 87396
133 287 56918
245 374 9100
155 374 10525
137 150 15498
61 283 41038
156 310 1532
38 178 45754
85 141 64310
88 285 81009
42 292 82148
58 285 14102
1 212 57479
216 318 36203
161 303 52861
207 313 6028
359 385 17569
65 210 15340
194 299 70172
216 391 17656
263 370 62147
83 130 38175
322 390 60241
79 151 14990
141 261 61674
67 127 20658
46 247 36050
270 273 69386
1 34 52437
214 257 64054
187 292 18235
8 136 81461
137 148 71453
46 50 30427
299 400 23710
134 344 86023
101 232 23750
89 141 76323
229 245 58060
147 176 70096
149 354 95914
1 319 41301
183 326 78479
159 235 87198
109 113 84749
100 149 80358
206 208 36230
5 343 25928
40 128 94635
68 310 84262
25 210 57482
87 372 14334
85 398 61914
385 387 69290
251 296 52932
84 182 8204
31 257 80445
235 326 91265
98 392 31613
152 353 23048
137 281 93080
146 393 30880
289 363 40549
33 372 5339
133 307 59426
201 285 4846
296 398 26471
18 50 11553
91 122 20427
148 348 69948
115 348 85074
184 278 42625
224 258 8629
34 115 81589
163 379 54893
246 382 52360
231 285 70080
144 174 28707
100 291 56770
121 166 44225
190 257 52725
9 373 88890
105 398 54764
200 257 32527
61 318 97593
154 254 48642
97 259 57023
189 196 64567
77 237 5084
186 339 85976
73 156 11880
25 121 55103
14 214 49147
75 181 60803
200 261 40796
165 346 61898
50 141 8741
81 380 75515
123 153 88661
13 290 51006
7 282 32322
339 383 90040
84 192 59684
90 356 20731
86 254 87581
53 300 33399
122 354 20452
228 385 4840
65 157 3122
43 140 89501
96 182 52764
268 282 22861
149 391 10399
162 394 11359
123 218 10040
113 218 18773
257 383 27095
147 342 39474
130 176 4342
39 86 98429
66 247 29214
68 318 21432
19 167 16246
259 286 15618
14 143 36637
130 227 50732
188 366 3739
197 213 55056
213 240 55123
33 69 65609
127 241 78056
340 386 94417
126 353 36450
128 255 49777
179 268 33422
221 292 7629
5 164 39197
184 391 10355
60 290 79256
249 330 10109
63 327 72425
354 392 96716
259 274 4493
122 182 59624
75 151 80960
80 364 96988
56 100 62580
257 314 68252
180 186 6881
20 344 11074
156 273 46636
188 372 97890
36 386 47738
357 362 21086
115 158 24493
154 336 29409
29 118 81459
22 53 30719
180 202 3613
221 237 13920
152 261 75848
155 366 51139
92 195 52151
65 296 85782
97 138 60274
282 312 27686
172 317 55019
304 387 15868
161 167 74607
118 223 20277
112 210 60825
57 334 4900
23 307 72501
91 304 48466
288 341 46387
341 344 12982
118 196 84561
31 283 69197
132 318 33417
192 266 91573
64 74 2654
244 280 5232
52 105 10644
88 174 88113
186 262 8149
110 299 80253
177 210 82314
157 348 83435
350 395 22974
110 328 43343
186 225 66310
144 371 9599
78 273 10150
251 346 70018
114 348 16535
105 347 60806
10 163 59600
133 350 88491
34 185 30190
85 165 90603
225 267 31512
65 100 51650
100 193 17455
173 239 87946
87 107 6656
244 310 58622
218 328 26348
107 189 66341
123 172 77012
316 317 33811
145 257 15394
151 171 20139
106 368 40716
98 180 22003
190 222 51318
90 233 31893
234 281 52650
70 330 1209
46 173 11289
115 392 69039
186 317 62116
140 283 72625
193 357 55603
83 282 3142
17 368 24637
5 348 67756
115 299 49865
255 380 32266
20 396 41093
278 344 45595
26 50 19353
106 348 81932
163 330 36809
9 37 81335
153 311 63243
78 193 69723
186 345 97865
29 206 69409
45 364 89697
9 306 74381
138 372 63788
165 376 28176
5 172 7418
88 297 87412
212 213 20253
281 309 58550
1 332 37939
20 133 17070
220 271 30656
169 259 81396
119 120 72140
160 278 12294
146 220 50221
31 128 87836
111 287 70537
150 392 43282
195 296 69544
70 370 31701
145 272 20676
85 226 70355
128 225 35164
96 274 67665
188 190 29114
308 314 99036
346 391 67383
230 306 47932
130 185 49731
181 225 484
10 320 69627
233 273 60635
236 357 9049
14 179 10694
3 37 85358
44 254 60885
126 220 57295
263 383 5232
133 162 47314
71 78 97770
104 198 87927
14 42 66914
213 286 7065
31 95 38442
33 355 14958
49 355 84178
289 357 48969
210 346 65185
165 206 94450
77 142 65734
27 279 12899
233 384 22020
301 373 87693
107 115 14263
170 247 49832
4 247 58065
87 366 59492
5 341 51771
165 203 89627
288 386 20413
80 134 75049
47 319 75392
155 163 80789
103 220 40079
94 134 67435
159 169 63793
151 303 6507
122 338 61537
354 364 65715
65 321 97426
224 395 33826
104 268 34577
58 69 68219
282 285 19860
51 289 79820
156 322 26158
32 121 22551
348 380 7961
71 124 63088
106 362 43894
127 279 23842
81 255 92447
216 387 61856
237 241 28591
278 342 29573
155 160 53779
51 260 46527
237 312 75545
298 352 19723
24 57 31535
115 178 94648
79 344 1702
119 233 78782
104 169 87816
9 343 13187
50 260 62540
34 391 86785
168 177 56674
44 238 16578
9 147 14666
6 366 28587
35 334 68260
130 210 63078
187 331 34170
70 374 42056
296 327 59366
227 246 70109
133 263 91594
73 313 3063
144 385 99270
152 203 84645
41 179 80677
303 363 65107
160 360 97344
290 301 54824
251 396 5201
127 182 55751
140 186 98995
203 326 83376
1 234 1876
85 242 74200
135 353 49393
178 383 65652
70 82 72261
18 371 88007
108 156 21369
52 310 72411
243 379 46193
275 329 88771
49 255 44686
92 356 48460
91 113 2536
37 108 63926
4 303 51606
276 346 38244
167 201 81291
268 387 84844
223 283 85086
145 204 35904
274 329 84990
193 223 50169
88 311 58571
24 83 95832
263 291 14726
21 178 51732
158 214 64778
143 342 79556
358 379 86474
101 229 31025
140 253 86793
95 195 67711
132 252 3152
8 267 1316
195 392 57446
68 248 16772
149 209 47860
3 396 71163
47 362 64849
60 220 97377
62 244 49651
91 329 36238
26 78 77410
2 367 37645
153 216 77417
302 375 90009
195 249 58657
142 337 9990
118 243 70691
70 212 17135
138 382 47677
274 277 67795
6 20 78501
76 239 73378
62 262 3342
240 384 62537
3 210 32288
149 339 25341
177 251 19966
176 191 2223
42 193 53491
271 377 3498
28 172 65266
73 126 29827
366 379 82931
69 320 17373
344 387 9826
50 54 8262
67 226 85375
198 348 76012
21 340 87035
85 338 3523
129 316 51781
179 286 93105
126 351 86513
77 399 29511
206 292 65973
59 288 49658
251 361 87536
124 345 4706
199 215 32087
260 367 5103
141 344 71479
343 346 72247
371 381 10150
85 168 62332
71 397 72413
248 348 32476
76 329 14615
86 148 88287
183 219 83723
18 91 66199
317 388 44784
61 82 87537
35 197 88280
168 232 88697
194 261 67827
2 330 83061
149 211 19856
150 250 24234
50 192 10218
340 346 75046
270 271 22743
83 155 78834
20 39 41486
173 355 65602
114 370 49769
169 272 81597
56 390 89399
116 156 41117
126 211 11296
200 246 26995
34 368 3888
119 391 14458
181 292 2315
57 171 43956
91 295 71183
3 332 32767
88 395 37250
10 239 49528
18 227 60891
193 195 54346
140 250 7682
96 313 68085
120 283 68780
47 193 93054
235 240 14746
194 393 24350
132 180 35160
324 360 62516
186 307 47170
40 160 58854
128 266 8184
7 318 76380
20 364 33078
29 41 4476
171 218 87714
328 357 51723
125 181 60407
58 385 94049
169 319 26689
38 335 81367
19 339 67749
95 199 73285
4 109 55805
27 94 19358
273 290 4835
87 389 61326
33 360 39801
184 209 62206
276 341 4764
263 295 95012
128 360 47688
158 179 95900
25 263 31246
2 347 48113
112 387 73463
91 377 20
205 239 33312
255 352 18525
172 215 91068
212 398 53013
242 323 72007
237 326 52628
155 248 73271
247 259 66425
11 108 63514
147 311 94959
172 357 85747
36 238 75027
79 273 10372
118 298 18487
33 378 51390
119 388 9749
244 340 99729
146 341 82309
35 232 53682
153 356 89038
313 334 75626
4 120 62709
26 289 4665
82 101 69802
238 287 25364
257 364 53046
260 304 77283
108 321 79891
16 128 3753
254 269 64098
36 111 98058
43 92 68554
106 355 15740
84 237 5330
150 213 62787
61 91 59740
294 383 82452
214 307 69768
95 242 72061
125 155 53163
300 304 70423
136 208 37879
221 329 46486
7 150 98308
180 321 82443
8 107 19017
156 226 1728
226 271 25482
16 134 29879
40 358 3845
136 147 93643
291 343 40148
146 207 12074
43 55 91491
32 72 57336
131 325 64538
17 288 27
104 388 14622
31 347 64717
254 298 66930
239 351 78679
105 281 57665
6 102 53557
252 274 25076
217 334 59268
56 384 66051
35 228 31608
282 320 8839
86 274 42218
54 356 42867
238 390 38471
77 94 6337
22 78 96573
233 286 89511
207 248 41748
103 324 10136
45 124 10631
31 362 1085
215 370 27344
139 293 60983
29 92 77321
214 371 98929
155 384 85968
31 293 23169
276 392 19588
190 305 50201
124 330 54594
10 357 73840
10 85 52700
55 282 90830
231 340 11085
257 305 7212
33 362 79229
64 332 10798
16 155 10390
249 276 99010
40 79 29920
8 137 18410
68 92 86220
198 295 60642
148 264 95220
112 273 50360
206 219 86916
188 329 31620
201 298 73226
146 265 21887
184 273 2191
203 352 63198
123 297 27429
59 61 46092
183 199 37028
6 312 53212
80 198 87635
96 384 56333
148 252 76986
61 270 68530
68 328 6114
171 212 81133
354 385 24762
141 229 75331
27 331 39536
62 250 42962
169 308 30964
95 394 2666
51 120 36320
255 305 58929
285 304 33836
250 277 63853
258 390 80878
355 376 61434
5 26 38342
282 398 23124
11 364 96037
187 237 14004
24 301 45050
43 353 61316
238 349 54293
168 256 60917
241 329 75371
35 270 71301
218 274 364
81 129 20312
110 313 51656
26 266 19756
228 293 55369
81 375 29131
140 143 20474
90 391 56513
195 233 19218
3 22 62227
126 225 23796
168 391 47336
143 368 37035
322 383 54789
241 287 67339
88 103 22360
98 177 98313
143 210 68683
200 241 18835
7 343 5795
112 297 72889
74 321 4093
173 372 68356
52 216 62626
78 266 57492
65 208 95047
116 138 58759
128 313 33853
156 287 38176
139 247 45620
44 300 64583
79 208 72576
218 278 10696
113 345 98389
316 351 14695
58 93 79447
51 223 48484
17 268 95347
52 129 35274
164 193 94698
121 149 4828
262 335 6372
86 266 77690
70 132 49332
99 104 50674
43 114 58464
82 296 71050
258 338 78224
37 120 65043
196 259 27723
17 165 96306
212 238 68201
230 371 84043
89 176 47953
248 346 6850
65 237 85696
95 162 26445
135 329 36246
118 279 5508
39 347 38642
187 276 32845
135 380 34029
28 185 36542
205 248 98369
97 262 77073
46 259 98541
200 212 85046
26 356 35725
12 359 36461
29 165 70370
141 349 34889
139 262 75444
50 180 73003
98 344 12971
208 221 15721
81 359 84015
260 386 78354
200 361 72202
379 383 50964
212 390 54797
151 383 22089
53 235 8347
175 317 18669
101 114 4537
21 152 6425
86 332 4877
327 371 37093
70 159 89080
54 377 19291
16 201 74644
71 139 94316
244 347 98817
248 376 32518
73 95 54100
129 348 97661
184 212 54221
257 380 81460
35 192 14805
114 255 99837
326 388 97738
137 333 88867
113 124 10496
41 318 31193
136 247 23404
198 240 64911
266 387 89852
24 293 61404
355 399 20789
193 236 35531
5 162 89523
290 366 72443
48 170 21780
177 184 76235
368 374 59947
56 88 87337
202 335 52966
9 233 21912
150 325 79199
60 338 47038
252 386 3471
172 182 81454
14 362 45714
132 336 7409
134 218 2554
22 104 87004
19 116 28848
111 306 27273
38 165 35092
175 191 58050
13 262 43626
7 313 71754
170 324 13708
258 328 82502
144 219 93226
95 276 75238
28 259 25644
145 306 2488
44 308 77919
132 175 44250
251 356 47483
59 74 55780
62 274 63356
96 255 93546
48 290 30794
195 365 10561
219 381 57070
138 305 46541
135 270 97927
202 332 98562
10 195 90450
364 400 97873
54 182 43414
87 371 29245
241 269 20381
33 159 69377
234 257 77062
83 344 12282
168 367 22205
100 283 89737
31 282 2397
136 172 37871
23 294 72123
58 356 11877
177 182 14296
121 229 30249
92 370 17759
43 122 11884
203 320 73110
113 338 81327
119 232 39559
61 78 73652
243 304 90448
7 286 6229
7 27 28967
32 173 69422
358 376 8172
142 370 34000
53 400 59915
158 311 70858
147 389 27880
89 341 38788
47 184 19123
94 319 10107
254 361 15173
233 237 78012
22 366 66266
236 379 95958
341 378 89187
348 393 96403
16 288 10749
329 400 25580
259 356 7666
83 280 54644
159 176 7078
237 242 16295
23 216 98119
136 393 82089
259 346 64932
163 338 84014
46 97 61724
322 370 33328
219 372 76249
54 188 17837
105 144 2628
175 321 1530
58 346 57993
221 310 84103
2 279 24810
63 308 89014
32 75 94757
9 127 89898
63 124 67536
181 196 90061
235 276 84832
187 295 34039
334 345 99501
374 385 30669
164 235 4975
214 298 74353
2 317 35727
55 352 14323
1 211 87186
8 226 98952
13 313 8691
324 364 87199
193 268 79357
105 252 70511
316 328 31443
67 389 86375
53 274 17565
231 293 77054
30 287 19927
138 287 3722
292 319 1019
116 362 86042
248 316 57631
81 302 76854
12 331 71924
34 393 29009
311 391 75593
107 271 20232
164 245 88068
111 399 80541
182 278 93257
224 301 15056
281 348 80115
327 368 20770
85 314 315
198 397 44554
312 359 64497
295 302 37080
155 371 7748
236 316 30328
88 175 17332
196 270 28302
53 95 8304
37 272 25010
160 332 78640
126 129 66788
1 280 30310
51 304 13809
5 98 10740
13 274 16356
177 375 75322
156 309 44679
199 379 30842
192 388 75065
268 367 34544
48 378 89880
356 363 25138
143 159 15554
154 298 75783
368 393 70934
78 242 5150
95 143 82630
105 113 1971
