200 10000
46 145 30530
100 150 53542
48 50 93738
83 90 17477
26 41 48444
92 184 36503
67 93 22429
5 18 38075
59 179 45850
11 59 94870
159 177 49702
45 195 50486
85 196 81833
14 67 14378
89 173 13380
150 195 19234
147 159 52788
141 164 96394
73 193 99266
20 31 34109
60 173 79139
41 71 30963
19 138 12857
66 136 32106
93 159 16304
83 158 62925
103 150 13051
155 188 77354
1 192 42726
17 134 97426
83 129 87330
62 174 68223
78 193 66197
135 180 31372
147 151 34209
9 43 16603
57 105 4171
62 165 27041
102 195 37527
87 155 65572
57 63 24276
105 141 25318
45 99 21547
74 185 6038
68 198 51844
42 125 79233
101 153 50743
80 180 16515
6 187 72305
144 149 23039
86 165 77914
162 198 77826
62 170 11134
42 170 60082
122 135 12665
73 127 42136
121 182 80657
67 116 33024
148 149 10457
99 164 65783
81 140 42954
75 145 17418
79 190 4905
53 180 2185
117 186 64565
34 189 64650
161 196 56290
36 80 89854
4 24 9651
4 116 76913
11 22 35084
186 196 19399
15 125 24084
57 98 34717
94 170 59666
34 197 81362
32 40 26865
48 127 84798
101 110 75486
66 106 50998
122 140 22105
10 28 88474
1 29 92048
65 69 48539
124 179 14425
18 110 60735
14 94 16909
106 127 74939
43 92 50103
103 174 4772
46 90 92590
29 173 2747
120 195 18285
121 165 3961
39 167 33491
50 81 5233
10 185 43150
18 44 6579
79 120 66815
17 125 34466
9 174 50700
91 159 32143
41 151 29361
14 151 36710
29 133 78220
97 108 11058
109 169 41623
24 147 22812
9 126 26863
98 138 27588
65 103 73195
151 187 47089
7 117 93215
1 185 60099
76 130 43302
4 79 43224
80 156 67170
15 126 8737
104 172 17632
3 130 4020
80 178 5699
91 144 18313
66 187 12836
133 148 17353
70 113 47315
28 162 13203
1 97 23770
26 72 60848
90 136 29859
58 95 52014
108 199 66739
149 157 9349
162 172 46371
142 150 53126
74 84 40913
55 193 17537
37 176 65543
51 187 73639
106 151 63024
11 55 86712
108 200 30183
33 87 30642
148 151 55177
112 199 24263
129 169 71831
68 89 30119
56 152 39357
14 29 71106
73 140 80875
52 181 92797
43 75 78848
9 19 8605
18 34 21453
41 119 82644
50 164 4440
50 124 87600
21 149 82725
23 60 32274
170 184 45256
13 96 10065
12 13 37524
130 168 71276
156 198 36033
27 146 85191
56 185 51072
198 200 51225
76 102 35639
57 153 86202
102 186 83379
24 175 95048
3 196 58744
99 131 45951
76 172 49676
119 180 66693
35 126 46888
177 195 92805
74 195 19566
18 168 1322
89 170 82512
129 144 35468
32 96 58300
37 79 99042
13 107 20382
53 84 60502
42 93 72556
4 149 11303
87 197 51187
61 125 56335
93 97 24555
178 190 38833
1 22 22326
56 142 19393
91 200 23758
65 75 87979
6 150 2668
72 85 55567
36 175 98194
67 108 47236
120 168 29063
69 105 81520
165 188 21612
50 129 62285
125 173 17045
11 41 50430
18 29 10267
119 165 46051
79 115 96527
128 139 47325
28 50 15761
65 138 40323
52 184 45882
20 66 82557
145 186 2567
16 140 25735
85 127 62888
75 169 65814
146 158 17606
32 66 5644
99 190 35540
11 91 72553
22 151 76427
7 111 92279
85 146 50350
74 182 53172
20 57 45775
47 101 69722
4 180 15138
107 158 15584
65 149 77476
151 168 12277
2 121 11425
86 144 90618
34 109 63977
18 75 2232
25 158 34539
152 164 9201
160 190 61236
59 97 63125
151 188 33166
15 137 70707
7 12 45967
22 166 68763
81 86 40834
1 24 75771
122 174 95144
109 136 84335
62 156 2632
108 179 17355
108 197 26597
27 85 50980
47 136 66048
43 91 33510
84 107 48678
116 159 94842
5 176 15876
3 37 37574
94 107 52149
8 115 19258
158 162 40900
144 193 22627
150 180 42092
43 114 78381
1 88 52624
45 162 61949
60 188 75489
61 102 98252
21 185 92654
31 141 30356
18 160 25968
63 149 68254
50 113 1920
58 140 32832
97 158 48217
13 56 13555
122 162 99500
161 178 76919
69 185 31727
32 123 4554
112 119 80194
28 122 38936
63 150 35797
83 89 40403
100 190 9289
7 75 11264
16 133 34243
71 157 79682
31 88 73986
111 130 97278
49 155 81401
14 68 33433
72 106 80910
4 59 70797
21 127 61245
51 119 51682
77 108 70331
64 192 52329
6 98 47897
33 44 35808
6 194 1468
31 186 93960
68 102 68040
11 144 66889
12 177 91924
75 93 56512
2 80 82075
6 178 13543
50 182 87005
9 41 40336
168 193 13979
84 125 19614
57 187 75891
31 71 44240
102 184 65870
41 136 49569
41 44 861
76 89 74823
27 139 86162
10 21 28934
14 72 21199
89 111 47303
80 170 74907
5 104 11821
146 196 67400
11 172 39640
86 129 40338
149 172 37690
110 180 41579
77 123 12496
4 165 20600
37 153 32714
14 163 5806
20 189 29320
68 182 78362
52 91 84628
27 88 26521
43 192 16768
3 191 81071
179 198 79372
135 183 34020
120 134 19424
50 171 69903
11 19 44173
10 27 61330
6 78 55680
12 90 75355
45 175 69233
2 123 40586
9 193 25889
51 55 29702
25 34 37315
95 176 5817
121 131 17161
31 199 8894
111 167 32327
30 36 83447
122 195 93776
78 134 88368
24 79 87768
99 179 93354
69 180 41971
41 70 91180
81 190 65436
27 159 74501
4 57 81979
139 188 90122
33 190 49415
52 153 4909
60 108 59780
50 123 12916
125 187 1820
129 156 7842
2 30 36988
11 74 81571
53 61 86763
80 104 51401
47 109 145
66 179 97659
70 121 15896
69 195 8656
80 149 34766
98 162 87943
107 175 25269
83 153 60068
36 151 66479
99 186 66866
162 164 72407
69 123 35286
159 166 9079
38 167 4078
27 191 34059
41 78 17637
84 171 77094
111 146 86172
31 166 36853
92 167 33717
64 157 64886
123 155 18543
25 67 72869
26 88 27973
53 117 39537
1 160 76534
104 192 5003
42 86 21511
102 187 14191
98 149 75428
96 110 99011
2 183 39010
156 166 33912
41 109 21422
8 15 66376
81 135 21836
39 87 69292
112 172 6309
44 191 55658
4 174 6917
174 195 54347
42 141 15441
12 124 20644
69 159 14011
2 48 56776
31 139 14774
36 124 74059
16 137 23242
86 178 70784
17 185 19966
63 96 44193
137 175 5895
5 32 76527
132 170 56726
69 128 28663
112 113 88328
39 148 31037
80 137 49963
120 199 13159
182 183 93872
24 94 77128
21 109 39121
22 139 71348
96 133 89835
110 127 91141
6 108 19300
1 106 95037
134 194 67070
93 125 51591
149 165 40867
76 106 90657
24 75 47761
114 132 66940
27 184 67651
138 182 76740
21 186 25129
39 178 98544
61 63 67484
19 41 14931
79 150 70007
21 43 14589
46 130 15586
88 133 999
89 106 29785
69 101 57601
111 116 2090
82 184 76417
68 99 64401
102 148 82420
96 112 10638
117 166 12649
137 180 41434
8 148 73580
12 199 70191
41 154 76884
154 177 31832
28 139 24675
71 96 25099
114 120 8647
31 90 3928
27 78 9449
42 188 18750
149 189 29773
15 102 12858
165 194 31128
131 155 35098
154 196 38829
104 137 1036
75 196 56220
33 48 84226
106 173 51502
7 149 20059
145 168 40131
67 191 32882
45 73 39208
85 182 71262
44 159 89701
91 92 80180
73 156 19391
19 139 53720
31 84 65683
23 170 31203
154 171 32228
114 190 28340
10 137 74034
27 51 50017
120 190 89351
89 150 29840
33 38 13984
73 91 70281
73 146 11906
87 112 64282
1 71 57205
101 135 84389
25 151 21640
11 133 77910
31 109 85855
35 137 16735
126 148 17734
59 176 96250
84 86 22706
8 183 50617
48 140 58160
53 105 95390
163 181 85766
106 110 65160
109 188 7008
161 166 75313
27 115 96249
132 189 67239
51 195 88087
153 188 94617
39 193 5763
63 178 84655
125 165 30847
139 195 65008
8 60 19773
67 184 33625
76 81 98525
98 181 53408
170 179 9787
75 148 49441
1 100 94202
48 133 10129
54 74 46829
110 152 81579
28 73 63331
75 147 45052
57 131 72935
45 135 82838
37 133 96723
160 187 14052
62 121 22798
101 185 8003
126 155 7299
9 99 23522
48 195 26069
63 174 85882
41 195 58497
73 142 48800
36 66 52505
113 161 83245
20 73 81524
60 179 12094
97 107 26877
65 106 15397
22 95 53145
102 155 86652
116 132 18114
5 149 51374
58 71 89153
20 104 55600
108 134 37934
142 191 533
43 146 86477
9 85 41720
38 94 78677
172 181 60660
30 159 66860
116 180 81737
56 164 86466
58 129 58960
89 103 61819
19 168 45569
2 91 87251
19 93 48375
62 195 22200
18 105 32431
76 146 99331
114 134 61025
135 176 22090
76 143 90735
2 179 80398
17 85 50584
77 111 92376
23 122 33960
83 124 67395
56 104 39683
45 87 10308
90 186 81272
7 143 85124
15 154 99378
12 138 54333
3 78 30880
23 48 74567
7 16 11866
169 197 91490
16 21 33228
93 144 2465
64 114 9874
65 107 87977
15 142 88128
159 195 33398
86 154 95190
56 183 8837
129 138 65676
52 63 97197
46 179 275
142 153 59273
123 146 21602
97 156 37447
116 182 30988
21 117 67062
25 162 37117
69 89 23207
54 130 78898
52 75 50325
63 81 32570
22 36 43409
51 88 2909
114 197 69988
2 176 22593
113 132 7289
20 116 59678
11 68 65057
133 198 28237
76 180 2802
129 195 62914
142 160 61719
88 110 86152
28 132 83159
56 173 87790
89 154 16912
121 170 86273
88 151 23849
18 84 35332
77 137 66829
2 31 51691
45 47 4079
57 108 49003
13 192 73863
1 6 9992
34 82 79616
141 149 35128
24 124 68771
60 177 83076
58 119 79062
24 117 7204
67 91 11220
10 57 43867
3 34 14112
62 173 97123
118 158 59051
35 170 57850
11 163 47022
30 162 62662
158 185 64711
108 164 92413
83 194 79288
53 166 19203
47 148 4834
97 200 89437
18 38 37348
108 185 18463
42 143 63809
44 197 77917
79 140 17617
174 191 46500
12 191 20101
30 77 40841
17 169 31868
9 60 8379
40 125 31365
170 194 36207
70 145 87306
70 192 13102
10 38 94877
25 83 6161
71 141 92099
163 164 55121
43 132 82201
83 130 64281
39 152 12291
53 109 15060
44 174 72386
36 91 12297
56 126 30427
71 189 25692
16 37 657
95 120 65573
157 183 17140
27 57 1050
181 197 75200
20 157 76529
176 186 74026
110 199 59405
118 144 17877
11 76 85446
86 181 29517
52 187 30283
5 88 25540
114 163 37876
7 126 10328
104 116 54113
116 141 80798
19 100 28805
33 171 54270
123 158 12577
33 148 66299
64 78 71183
29 112 18939
168 199 83408
11 196 99012
160 181 49386
6 114 85119
33 147 74682
83 183 14024
55 99 87510
24 51 99414
81 118 32402
92 100 23866
47 73 30434
45 93 12059
60 142 15132
65 137 98462
138 156 1599
76 157 34606
51 171 97788
48 83 94706
10 30 96063
54 105 26366
81 195 43277
6 133 60650
75 115 71534
16 162 26809
75 123 43025
94 197 98611
7 197 40503
68 133 60004
67 83 63987
107 188 18087
161 188 25257
82 125 65750
130 137 77666
112 190 36916
14 62 56596
29 76 41163
71 114 30733
32 92 42413
34 96 34834
70 185 10852
43 76 38270
7 92 14921
46 117 50538
3 82 71134
24 50 56636
179 194 53631
122 173 41876
23 163 20832
12 151 9658
5 122 8375
96 98 58730
14 132 66682
23 110 50650
124 162 82283
26 175 67910
13 200 44551
137 157 35432
60 117 51424
55 70 84258
49 184 21105
10 14 72029
115 184 36264
75 174 90919
106 113 59500
27 125 64051
144 198 68149
187 196 58953
76 148 34264
162 190 61486
132 188 2846
163 189 12710
18 127 63986
59 114 46190
143 167 67176
12 86 95524
130 143 32212
64 100 34162
4 111 28883
132 167 74418
40 179 60950
46 53 73315
112 127 79762
147 185 87872
110 186 58412
38 124 36431
141 154 25218
113 180 12964
38 179 54078
132 162 82812
49 169 47875
85 102 20139
5 90 95390
122 191 31912
22 23 47621
4 185 62399
25 165 15466
41 132 47570
21 200 98284
25 62 42701
9 162 53605
102 137 25850
23 127 24800
114 127 23
143 168 13533
15 165 46026
46 116 73050
49 191 31261
92 139 69186
64 110 41990
36 64 27828
52 79 83213
3 125 56616
37 103 22352
35 73 5026
127 132 48806
81 152 64735
91 164 18946
88 126 48892
66 74 27033
128 198 16491
134 179 91136
66 189 60462
33 194 85701
8 25 63707
52 127 9006
175 179 91557
20 194 24867
138 179 77017
69 119 46965
4 151 4109
84 121 14011
23 153 30628
100 163 82693
16 78 5676
89 171 84009
69 130 9606
52 169 62356
19 119 77032
165 176 49811
57 176 70807
32 54 27860
98 112 27788
60 172 83985
80 162 40553
11 123 14875
179 181 28519
56 87 61550
72 145 57346
1 190 64017
49 106 39739
25 81 62080
68 188 46009
3 88 72783
111 189 88590
134 150 4501
113 193 17091
143 150 21143
131 144 92114
55 155 26627
94 178 3229
39 60 28007
102 120 37142
46 100 87280
143 148 24313
36 113 97437
146 148 85146
37 44 48588
69 76 48159
57 199 27230
58 62 79931
63 152 63713
75 197 93937
37 40 90054
8 70 65147
16 44 24402
36 81 78777
62 154 84153
103 144 77930
33 93 45176
98 185 3961
135 169 94565
81 177 23559
4 34 66078
103 118 56509
16 23 74424
50 80 16104
13 173 39046
60 116 64716
36 191 95137
122 136 26564
78 98 60225
121 133 42749
15 89 21427
107 157 24075
52 157 70534
34 50 77224
37 69 22839
150 184 95004
72 151 62664
32 141 3463
64 83 20946
99 129 47255
86 160 4914
69 179 34455
26 60 8505
5 35 29011
17 184 11913
97 169 34758
78 92 33520
141 179 63178
13 196 9932
121 187 90520
105 159 60762
48 66 87251
110 145 35740
123 190 80903
19 174 7618
92 145 81268
21 37 74248
13 172 27949
52 183 83939
96 148 62720
24 158 32997
67 85 5619
44 75 85291
32 84 99485
112 186 75720
72 101 67433
126 138 52178
113 127 75810
7 14 13489
29 139 94456
22 111 8149
31 76 7652
86 169 60342
103 193 95551
139 155 57752
3 123 5324
19 156 73060
98 123 95120
50 166 10852
16 135 84177
60 83 53472
83 198 57463
12 180 32703
165 191 43990
51 71 70116
152 197 86640
39 175 25263
109 156 16136
100 169 56730
83 101 55823
79 94 34558
33 43 35650
36 83 27485
21 142 16307
77 130 18584
50 87 41304
14 167 80422
65 184 55672
85 187 56509
69 181 45078
187 197 29553
30 113 10373
68 110 2784
17 54 95715
41 171 76760
160 189 82429
138 190 8874
56 135 91376
31 170 6346
59 137 63839
3 150 6574
16 136 9278
106 200 50480
98 174 904
166 171 38370
134 173 68692
46 77 34829
76 93 30562
165 171 45867
4 187 54853
165 190 37341
41 74 49319
36 94 3125
94 165 20975
144 169 1421
57 60 59775
48 179 87558
157 180 18023
17 156 32163
78 115 23554
38 152 81989
19 181 28357
15 93 44728
48 97 14074
37 166 72851
21 104 46834
72 194 99074
45 124 57640
46 118 49723
8 34 48678
35 74 15175
51 111 69495
39 187 86671
55 143 31455
148 191 15327
130 193 91191
8 44 49301
168 194 16556
139 173 68339
18 99 35164
14 142 92574
100 198 59733
12 146 70607
169 179 13337
89 134 78614
16 191 86243
19 103 20247
115 176 95040
106 157 23237
117 132 30601
66 122 60944
16 81 7273
74 125 33944
51 131 59246
40 155 48747
109 145 83964
22 159 81298
125 166 31289
50 190 65545
39 65 80166
70 102 86098
121 169 9453
30 190 19365
92 109 34777
60 155 48531
1 80 74808
17 105 35435
55 174 88394
42 115 50471
24 85 82601
23 77 67711
65 82 34638
81 105 69365
45 64 81967
78 186 74856
40 140 6729
28 32 82119
15 34 95613
63 145 72387
96 105 23558
105 122 34061
94 144 25022
19 81 25827
167 186 5233
66 166 8385
165 168 98023
111 145 36596
83 190 93485
61 114 61211
32 107 3063
6 76 58624
8 122 93873
62 100 4946
9 96 96907
39 102 61172
101 164 79926
70 175 40160
133 142 95761
54 62 29873
66 76 99824
2 79 17122
71 117 86308
10 122 32092
9 175 1192
36 180 47923
70 188 42289
107 137 17479
112 128 47782
2 142 58062
96 142 86098
43 117 13760
7 137 89518
95 109 21414
50 127 57387
14 19 46288
24 88 34364
153 157 55214
102 116 25635
25 146 84097
20 142 27274
92 135 4795
100 179 708
46 134 73313
13 102 9332
149 197 90614
22 53 89671
33 86 99636
145 177 42542
67 186 60478
171 174 56591
11 160 17183
13 83 76828
89 187 77951
58 105 95694
93 110 46420
14 30 55532
39 98 15214
132 179 77383
142 198 53929
98 140 52633
146 167 11757
78 179 59993
59 101 45480
55 105 37220
176 196 72051
117 144 7407
145 167 792
84 196 14428
83 138 34533
138 154 83358
101 116 2918
161 165 34479
96 159 83135
57 129 63732
44 89 30416
60 73 34446
84 150 47420
39 163 76568
121 163 12299
14 51 42019
92 131 12745
82 127 55941
33 61 48392
92 183 93613
54 88 78993
87 122 66680
36 197 67723
160 175 1488
36 168 71304
46 89 17667
7 133 48898
169 178 449
12 22 72180
59 93 29734
20 35 94821
103 130 90116
82 163 60181
47 50 17754
98 146 36974
23 27 7744
50 188 44395
45 95 93981
72 126 35354
9 71 7410
126 176 8204
25 65 58966
6 183 83059
36 70 10739
3 144 12927
113 119 45551
75 120 97110
74 148 50424
82 150 4187
156 167 83060
150 158 26861
109 120 17397
103 134 35963
20 24 14047
17 175 42785
102 131 76446
152 200 7617
91 153 600
191 192 30608
35 151 64234
167 194 18479
2 17 54990
66 153 93943
16 47 67538
57 58 63432
49 70 1171
138 147 59761
54 122 96081
5 63 42420
120 125 94541
83 131 69985
47 128 65329
25 58 58710
72 136 11168
3 99 54801
71 173 34269
68 87 17580
88 143 31218
21 170 91553
176 197 99559
164 171 50651
71 88 79096
27 44 74274
5 91 11727
117 143 61945
106 149 48784
94 133 87207
145 166 90301
28 118 35554
24 55 60378
92 103 6072
124 159 31907
9 151 58929
77 100 32108
115 119 82774
52 87 23030
56 145 38805
36 103 92549
93 107 85299
49 77 25305
106 196 62803
27 128 48326
45 187 58080
6 42 72548
119 132 63423
155 156 98447
35 199 84020
95 197 30449
87 139 99530
16 151 73770
127 174 34383
37 64 24753
93 163 33786
11 84 82472
103 189 55887
67 140 72389
135 143 32772
156 161 66376
107 178 53449
127 156 3304
25 107 80027
120 176 53181
114 152 44989
95 136 22407
40 77 188
7 122 92527
78 168 89309
135 162 25054
138 172 9412
3 169 87423
18 164 86687
108 114 2176
27 93 19133
51 182 91851
74 126 61480
66 78 44782
14 125 45152
59 72 59585
66 127 27742
9 73 74497
68 186 49947
15 139 51259
28 197 22322
96 104 79791
46 54 215
16 130 52289
56 182 22779
100 200 26429
41 42 46374
33 116 77822
49 145 17804
31 83 99569
11 120 49687
20 170 28108
46 51 99099
44 173 96212
117 136 16900
29 156 7854
76 171 27195
38 48 84031
77 136 12374
79 107 41735
96 99 1632
69 167 17721
110 197 49529
1 189 49568
96 170 8224
44 129 14869
67 97 17701
24 102 51114
17 46 92677
50 63 53649
104 194 63014
133 192 83500
73 101 58476
37 149 56135
69 175 52344
31 96 55604
68 81 36048
15 88 73693
104 170 66534
102 188 22033
13 90 82780
65 86 50374
53 72 87768
81 133 61171
46 82 51296
98 113 61985
14 121 64373
43 128 73622
40 80 22327
169 184 60897
39 89 10855
17 147 25326
4 30 69558
68 103 6236
18 70 61114
49 110 80200
12 117 47822
40 141 3640
24 77 24050
151 172 18115
150 198 94056
24 120 24494
2 120 50461
101 151 28317
74 89 61641
55 59 86602
1 3 97404
83 189 94303
132 173 61656
80 175 14322
66 139 4963
39 107 21751
11 139 58401
120 140 8041
38 51 30655
113 118 67687
25 82 19528
7 38 88450
7 77 15340
36 153 41484
169 190 75116
95 179 59738
13 163 40498
165 179 96279
7 79 88726
100 128 40382
68 116 95472
145 185 10440
69 100 55948
79 133 67627
12 131 85895
5 39 17091
107 199 95276
23 182 18727
31 180 22741
64 147 38046
29 187 55403
84 174 60154
122 141 41862
32 82 14072
56 149 71123
39 61 2337
20 111 96241
49 147 60355
22 171 78935
104 147 62951
95 122 67502
48 199 14605
118 182 88770
57 118 27075
46 190 23174
121 145 35448
37 52 2944
68 98 77419
129 132 59073
25 177 95852
95 168 98108
54 104 88760
98 139 12540
56 188 87249
41 182 21119
6 23 89050
117 199 59206
104 111 49965
44 101 2132
81 183 34049
15 135 49617
111 178 69672
25 39 46165
56 127 48818
48 58 95346
59 110 48452
57 86 96853
22 147 55653
120 153 4832
152 167 81571
113 164 79350
158 172 62915
10 106 28116
51 81 61535
74 187 41045
14 54 47299
3 103 65736
140 173 76198
109 175 60156
78 135 66359
161 164 9319
10 126 51613
17 141 88734
90 188 60702
58 72 74513
48 117 28026
145 160 6250
80 106 65569
46 127 63329
187 189 31509
19 28 72149
51 174 74206
57 130 5336
55 137 15490
19 123 55048
102 179 86984
44 64 27623
96 140 93026
4 33 46098
35 61 45883
158 199 5430
42 95 68388
33 109 55867
37 129 61315
51 152 12908
126 174 76793
22 41 95352
127 130 9006
72 98 4458
95 119 51566
8 172 14465
17 97 83121
88 159 29877
40 127 85114
64 160 59134
25 129 35600
100 192 15723
88 95 64817
130 176 59934
53 137 59436
63 157 90955
4 98 92686
184 185 66637
86 148 26625
32 126 39761
42 161 32839
49 194 42281
91 111 87664
116 177 41150
114 174 25243
42 177 91631
27 58 93798
82 198 34568
18 64 15228
104 120 36196
37 130 22230
129 136 75540
88 167 69757
70 136 1270
75 151 68972
122 178 76431
11 92 86983
123 199 33916
54 173 72289
89 123 13373
61 115 46638
25 194 11441
127 128 11514
26 200 5234
20 160 34371
89 95 52411
81 145 12139
58 144 9948
8 139 98038
27 127 49179
31 126 67853
143 172 60027
40 83 90655
8 121 31254
49 187 10791
69 70 91013
12 84 67473
57 83 7116
83 172 10771
126 144 6430
71 183 45919
7 71 90815
48 63 5137
58 75 3676
140 181 67746
57 125 53792
8 137 84300
30 126 66817
23 92 42302
29 193 62114
10 81 320
45 85 85846
1 195 53926
78 165 82060
135 192 26546
129 164 58407
9 183 62622
20 96 10916
157 163 8576
119 131 36856
65 112 30872
124 152 39218
94 110 85466
45 183 3882
39 150 36531
153 196 5968
42 92 28227
111 179 79400
89 129 31160
13 45 56631
26 165 36097
56 74 68952
57 172 37751
97 147 22485
9 22 53135
6 167 93508
59 149 35753
144 196 87132
68 184 90077
30 152 95910
113 155 97942
5 157 1265
80 107 65205
16 87 95140
5 11 31447
99 122 86101
33 163 5000
19 73 62546
75 98 2310
63 141 84206
93 183 7996
103 171 35492
14 171 75273
129 193 6342
67 163 69570
141 175 58080
162 167 53605
141 176 75190
59 186 72874
51 188 95266
9 89 62265
54 75 18237
3 146 49536
58 122 42893
147 187 50656
81 171 82913
173 189 2262
70 74 44391
40 192 63027
37 172 3911
33 47 36450
6 131 6649
40 174 72955
10 86 32229
82 105 28648
12 126 28533
118 120 27626
121 186 2897
74 92 47764
69 98 66674
60 61 31057
47 96 72452
9 10 42369
37 70 32789
80 115 95019
87 96 79065
55 91 68367
10 121 29010
56 169 30706
35 77 50080
153 177 33575
13 101 54411
56 91 37858
83 155 5747
130 179 45597
23 132 22474
135 146 13260
40 100 2721
79 88 92518
81 163 18764
161 182 51131
68 167 52537
145 165 64182
14 118 49441
25 175 79473
51 162 54165
31 89 33825
48 200 8872
81 132 48810
76 182 59781
102 160 7062
110 198 22771
69 79 24475
8 199 95963
55 80 3019
52 141 61948
122 190 36995
22 62 53806
173 196 59782
25 150 74579
52 93 4005
62 176 38172
76 150 74501
114 118 50004
61 184 44085
134 165 65792
33 186 73138
121 124 24405
14 77 38304
64 176 82345
113 198 80
3 171 7248
126 153 7065
17 196 16578
18 94 16748
87 181 75054
17 128 60497
20 32 1464
140 169 36473
43 85 39856
29 121 6616
140 191 58793
70 167 37997
12 178 84140
75 132 87673
124 178 85285
152 198 70540
17 164 4279
49 199 57480
93 156 56293
32 169 66465
128 143 65910
175 184 27899
160 168 33463
72 104 48327
23 130 97925
161 195 96403
19 164 92376
13 171 3001
60 187 88537
56 157 55438
54 65 62920
4 39 61306
125 177 10204
25 138 17518
27 117 35830
125 168 40175
115 116 56006
5 111 41648
126 128 62196
49 141 30782
60 99 28328
51 179 67728
17 32 57397
74 135 15035
4 54 10996
69 74 87266
175 188 35857
1 21 63644
93 119 65136
40 178 25012
8 171 2702
81 149 26963
68 193 31003
89 131 7898
99 100 9962
20 195 93668
65 153 18557
98 173 60459
37 66 87841
84 100 85777
25 124 43606
30 146 43411
37 39 43774
14 129 45889
79 112 3978
29 194 63635
77 144 12503
9 64 80869
12 185 1873
139 193 12826
4 146 74511
122 200 61006
55 191 96957
76 184 23128
82 83 32645
86 167 53582
27 113 43650
31 122 67074
52 62 87252
79 174 89406
84 91 72013
37 183 59774
34 108 6559
81 92 61630
67 105 77790
4 15 432
50 157 75419
14 146 28624
54 85 39313
106 152 63742
55 78 214
86 124 721
16 160 20469
19 163 17542
40 157 29157
49 160 25270
74 198 58917
96 109 30393
71 115 38817
71 91 4763
28 178 70550
59 193 27589
73 174 20391
57 121 19189
34 80 37442
92 195 45244
95 175 64525
160 193 3112
160 169 56608
72 124 67552
56 59 41265
32 112 53256
54 191 98571
131 134 82309
128 131 20818
58 155 9079
30 62 41822
129 153 69641
127 129 49437
78 182 36249
62 155 22257
9 195 36545
172 188 93546
19 124 19895
58 80 13333
31 36 81974
46 175 85951
41 178 48677
56 171 88823
39 136 96243
100 155 46145
45 94 43667
65 143 57758
99 144 22346
20 50 751
21 103 55083
38 131 10567
85 189 20776
114 116 45043
194 195 50341
30 131 68006
45 181 43417
167 182 93067
90 93 51603
37 162 47570
106 156 92422
88 129 22634
53 55 80393
62 136 36002
18 149 28701
128 166 37324
81 90 72879
110 170 94796
21 70 51290
60 168 68440
75 170 9217
19 162 76421
30 148 57230
104 163 86125
41 68 32953
50 143 27767
10 152 37388
86 111 65623
148 189 69452
26 95 336
125 182 28664
4 74 26795
6 115 41353
145 199 67699
42 89 43419
117 196 79592
94 138 42802
57 150 95545
45 176 29615
81 85 74406
117 130 18847
164 188 53636
20 44 73850
46 133 20674
66 69 16697
17 42 45369
94 128 93049
166 195 8335
63 101 26634
88 134 89165
11 191 5258
92 189 61639
76 195 46853
48 189 38497
137 160 48291
33 58 42925
52 175 58657
54 92 34610
145 162 86988
85 168 97726
56 115 15082
53 133 40597
15 160 36749
16 109 37700
145 163 7921
124 164 260
74 108 94306
17 110 12077
130 183 47431
22 98 36921
92 118 99423
158 183 40325
3 104 23498
100 153 54152
8 106 92785
40 134 45293
111 139 49193
71 178 62563
49 74 79858
43 130 46539
38 123 21185
140 197 87597
127 192 98551
19 189 8
59 126 11026
18 83 55071
164 178 41728
31 181 26607
175 182 91174
146 159 30722
61 197 6153
22 109 74816
131 158 36508
74 178 579
33 107 50609
72 199 12004
28 184 51225
21 29 34508
58 143 95916
178 184 12497
112 146 17829
118 119 12001
41 133 64126
131 188 10770
12 30 90377
124 151 74010
33 174 47923
151 179 9183
180 183 72165
161 174 25957
36 75 95770
185 186 26408
75 118 22611
4 22 88355
20 119 93447
54 148 97706
44 58 25457
133 195 91346
51 190 15283
89 132 12877
65 105 23205
53 70 20441
52 123 74591
142 183 89013
102 182 16741
25 171 58379
96 137 2502
21 123 52535
80 120 70725
4 28 2736
17 161 28636
118 157 91707
29 184 98059
21 83 62858
3 33 10917
109 179 25021
147 160 91089
77 122 36426
75 86 78973
16 51 52227
31 48 73890
9 139 53859
16 38 77078
160 163 10998
54 102 25791
46 67 73956
137 138 13739
65 79 27831
75 195 38545
123 186 53611
109 197 38873
98 104 27732
109 134 87622
26 148 43269
52 162 58400
134 147 96499
118 145 84680
144 179 3860
132 183 20308
11 174 76569
103 188 10767
121 154 22768
56 77 51524
131 170 63376
81 200 90903
18 144 4093
55 120 31440
150 200 89766
74 81 1935
77 156 55387
2 110 67326
13 103 23432
22 45 19031
54 147 77768
46 162 61775
13 167 83785
9 16 13883
118 188 27618
71 83 51503
49 62 75749
34 58 27953
67 68 26539
65 152 782
13 42 26241
51 57 10708
35 173 72828
59 105 56101
23 46 63364
10 17 84323
73 184 70443
3 108 18006
48 198 48330
23 166 66920
154 155 79065
124 150 63656
98 147 30419
64 190 16199
87 187 55847
50 69 17747
38 80 13444
95 101 89794
21 133 99287
105 188 26089
116 166 15883
31 101 15270
113 169 45604
46 88 76366
25 50 19275
59 84 77814
79 113 46035
14 28 91857
19 193 62191
82 164 48818
102 140 90400
44 192 80084
9 21 72605
28 152 36266
82 133 64829
145 149 25868
130 159 93323
110 123 61338
23 89 79914
54 78 4261
36 72 93337
123 156 2902
29 88 21973
165 184 18928
156 175 24590
16 161 21621
35 65 98865
14 32 67307
